Id,oblast,Body
2463,fitness,This advice doesn't pass simple common sense Creatinine is a toxin used as a proxy to detect kidney problems It almost certainly would never have made it to store shelves if it broke down to creatinine on contact with acid An article entitled Conquering creatine myths with science simply boils it down simply as follows Myth Creatine is instantly destroyed by acid either in the stomach or in juice Fact Creatine easily survives stomach acid and can be mixed with acidic beverages if you consume them shortly after mixing The myth probably began with some creatine producers differentiating themselves by claiming their formula protects the creatine from stomach acid thereby increasing absorption rates [citation needed] At any rate the idea that citric acid has an affect that stomach acid does not is false
2482,fitness,I would suggest you may be addressing the issue at the wrong point if this is related to your work I suggest you have a look at why you are experiencing pain and strain related to your work rather than how you can reduce the pain during workouts Intentionally trying to avoid this pain during your workout may still exacerbate the problem It is also possible you may be doing the exercises incorrectly in that case I would check with a trainer or someone experienced that your arms wrists and grip are correct I've had someone come up to me before in a gym and say you're doing that wrong this advice is priceless So always check with someone if it doesn't feel right I would then attempt to address the issue at the source and find out why you are straining your wrists at work This is not good I used to have this problem when I started programming and after about six months I was in screaming pain I replaced the keyboard I was using with one I bought myself and I found the problem went away after 3 or 4 days I also learnt to take periodic brakes and how to touch type properly Touch typing (if done properly) will help immensely with strain if you are trying to go as fast as you can I know this doesn't answer your question directly however I think you are avoiding the underlying problem and could put yourself at risk by avoiding it
3234,fitness,Wide pull-ups Source This blog I can't believe nobody has mentioned this yet The muscle that gives the overall appearance of 'broad shoulders' is the 'Latissimus dorsi' or your 'lats' Wide pull-ups are a great exercise for targeting this region as well as your shoulders (deltoids) arms (both biceps and triceps) and forearms (from gripping the bar) For proper form be sure to cross your legs and lock your knees to prevent swinging or cheating by using momentum (no frog kicking for 'just one more' allowed) Raise and lower yourself in a slow/controlled manner I can't stress how important it is to maximize both the raising and lowering during the exercise Forget about the number of reps you can do (this isn't an exercise to impress the 'how much can you bench ' guys at the gym) If you do them 'right' you'll feel it Note If you don't have the strength to pull yourself up to the bar yet grip the bar and start by jumping up the position where your eyes are level with the bar then lower yourself down slowly This will help you build up the strength needed to be able to do the full motion Source Wikipedia If you're going for more of the 'thick neck' or 'no neck' look or what I like to dub the 'meat head' look you'll want to target your 'Trapezius muscle' or 'traps' Source Wikipedia The exercises that exclusively target your traps are 'shoulder shrugs' - done with either dumbbells or a barbell 'upright row' - done with either dumbbells a barbell or using a bar attached to a weighted cable It may surprise you but the 'broad shoulder' look has little to do with your shoulders and more to do with upper/lower body proportions Update Added some more specifics about the wide pull-up exercise including tips on proper form and and easier variation for those who don't have sufficient strength to do the full motion yet
2474,fitness,Sport socks can make a world of difference especially during longer workouts or if you have sweaty feet They help reduce the moisture and friction which becomes more important the longer you run In diabetics they sometimes add patches of low friction material to the insoles because this reduces the shear forces on high risk areas Good sport socks do the same they allow your foot to slip a little bit relative to the insole which greatly reduces the friction and thus reduces the chance of blisters Regular cotton socks tend to get wet after about 20-30 minute workouts and don't transfer the moisture away from your foot sole Therefore any negative effect from the moisture like increasing friction get's worse over time Furthermore wet cotton socks can loose their shape and start to wrinkle or bunch up After several wash-wear cycles cotton socks have been noted to become abrasive which can potentially be irritating on the skin Proper socks are also known to improve the fitting of a shoe because they're generally thicker in some important areas whereas regular socks are more homogeneous in their composition So I'd advice anyone who has to do some serious running for longer stretches of time to wear sport socks
2562,fitness,There are both physiological and neurological reasons to build in rest Even elite athletes who take on volumes of training most of us would not be able to comprehend have smart periods of lighter training and even full rest periods Physiologically training works by stressing the body just enough that the adaptation allows you to recover and the body overshoots a bit so you end up stronger/more coordinated than before Doing this too much however will back fire due to a principle known as GAS (General Adaptation Syndrome) You can read about it here http //www healthnewsnet com/gap html Basically it ultimately leads to exhaustion and dramatically increases risk of injury In training steadily (3 - 5 days per week) for the past 10 years I've had no serious injuries because I build in rest On the flipside I know people who refuse to stop believing more is better and go non stop until an injury has them on their back for months Much better to build in the rest periods when you can control them than to end up being forced to rest because you didn't allow your body the recovery it needs You'll often hear you are less likely to need rest if you alternate muscle groups After all if I work my legs my arms are resting right This isn't entirely true for two reasons Reason one unless you're using totally isolated movements like single arm dumbbells machines etc your other muscles do participate to an extent Your core is always stabilizing your torso your leg muscles work to provide stability while your upper body is moving etc Reason two and more important every workout taxes your neuromuscular system There is a neurological effect This is where the idea of muscle memory comes from and the reason why some people can be extremely strong without having large muscles - it's because their neurological system reacts to the workout by improving coordination of motor units the bundles of nerves that fire to contract muscle (when you lift a heavy weight or a small one motor units are helping you do that and it's just a question of how many are activated at once) Any type of training will tax your central nervous system and too much training can lead to fatigue This fatigue can tax your adrenal system and raise cortisol levels a stress hormone that also makes it more difficult to burn fat Literally you'll stress your body to the point your metabolism slows you burn fat less efficiently and stop making strength gains So yes please build in rest If you train 5 - 6 days per week then a week of light activity is probably fine but even elite athletes I know try to take at least a week off of ALL training at least once per year I've found if I train just 3 - 4 days per week then I can go a lot longer without having to take a longer period for rest
2486,fitness,Many muscle groups are involved including hand arm chest shoulder back strength it really depends on where your weak link happens to be I would suggest first making sure that you can do regular flat-hand pushups with good form Once you can do that then try raising up onto all five fingers Once you have those down you can start taking fingers away If you find that it is too difficult to do many on your fingertips at first try going to your knees and doing pushups from your knees with your fingers The point of these isn't to tax your chest/arm/shoulder assembly but rather to train your fingers to hold up the light load before you do full pushups on them
2489,fitness,Do negative chin ups Jump/hop/use a chair/whatever to get to the top of the bar and make it down as slow as you can Rest for a minute repeat 5 - 8 times 3 times a week You'll be ready in less than 10 days
2502,fitness,Is this for after weights If so swim for a few laps concentrating on your arms/shoulders [You will be swimming to work your muscles not your stroke ] For example swim freestyle but keep your hand open fingers together as you push through the water giving a little resistance to work the muscles You can also do chest fly's standing in the pool and also bicep curls and tricep push downs all with hands open
2498,fitness,Realistically protein is just protein Certainly there are some minor differences in types of protein as there are differences in carbohydrates and fats as well The primary difference in terms of digestion however is what you are getting with your protein Protein in fish contains a very small amount of fat compared red meat It's difficult to take in the fat that the body needs without eating it in meats unless you want to upset another ratio of your diet (e g you could drink milk to increase fat but would jump your carbohydrate intake as well) The primary idea is that you would want to balance your ratios of protein carbohydrates and fats to suit the type of diet you are undertaking but don't worry too much about the various types of protein
2497,fitness,According to Physiology of Sports and Exercise Every endurance exercise session should conclude with a cool-down period Cool-down is best accomplished by slowly reducing the intensity of the endurance activity during the last several minutes of your workout After running for example a slow restful walk for several minutes helps prevent blood from pooling in your extremities Stopping abruptly after an endurance exercise bout causes blood to pool in your legs and can result in dizziness or fainting Also you should remember that intensive exercising effects your entire body your heart is pumping your lungs are ventilating your blood is racing through your body your muscles are contracting your liver is producing energy If you were to suddenly stop your body will slightly lag behind your abrupt change in exercise intensity (or the lack thereof) When you've been working out near the lactate threshold your body has also been piling some amount of lactate If you lower the intensity of your workout such that you get enough oxygen your muscles will start using lactate as a fuel and get rid of it Because burning lactate creates a lot of waste products like CO2 and creatine kinase it's advisable to keep up some level of activity so that your body can get rid of it easily During workouts your body releases hormones such as adrenaline and endorphins if you were to abruptly stop exercising you maintain higher levels of these hormones which can cause a feeling of restlessness or a sleepless night Another good reason is that when you exercise your muscles stretch and shorten a lot If you were to stop abruptly you leave your muscles in a somewhat misaligned state By cooling down you gradually limit the range of motion back to the state it would be in when you're in rest So basically the goal of cooling down is giving your body time to readjust itself to the change in requirements However a study by Law and Herbert from the university of Sydney indicated that cooling down did not reduce delayed-onset muscle soreness Which might indicate that this isn't directly related to residual waste products Furthermore Tanaka an exercise physiologist from the University of Texas claims it's an understudied topic and that there's no science behind the advice I'd like to point out that my while my answer is based on the physiological processes going on during exercise I don't have any publications to back them up Lucky for me neither has he
2496,fitness,According to Physiology of Sports and Exercise Every endurance exercise session should conclude with a cool-down period Cool-down is best accomplished by slowly reducing the intensity of the endurance activity during the last several minutes of your workout After running for example a slow restful walk for several minutes helps prevent blood from pooling in your extremities Stopping abruptly after an endurance exercise bout causes blood to pool in your legs and can result in dizziness or fainting When you've been working out near the lactate threshold your body has also been piling some amount of lactate If you lower the intensity of your workout such that you get enough oxygen your muscles will start using lactate as a fuel and get rid of it Because burning lactate creates by products like CO2 it's advisable to keep up some level of activity so that your body can get rid of it easily I would therefore suggest to reduce the intensity of your workout For example in running start jogging at a speed your still able to talk This ensures you get plenty of oxygen (to pay your oxygen debt) while still maintaining sufficient blood pressure to let your body adjust itself In cycling you could keep up high revolutions but with very low resistance or in swimming you could vary your strokes focusing on getting back to normal breathing As md5sum suggested a recommended cool down for weight lifting is a short cardio workout (stationary bike treadmill etc) Depending on the intensity I'd recommend a bike over a treadmill as this is non-weight bearing which can be pleasant after heavy squats/leg exercises
2505,fitness,[I will treat this from a purely mechanical point of view as this is my area of expertise -- the actual body mechanics are much more complex but the effect is similar ] From a mechanical point of view the most efficient way to propel yourself on the bike is to step on the pedal so that the distance between your heel and the pedal is maximized Ideally this place would be your toes; however due to the toe joints your ability to do so is rather limited as the the flexible joint will change the way power is transmitted through your foot Thus the optimal place to step is the ball of the foot -- it has a good surface area for good contact and the muscular mass which reduces the reaction from the pedal and dampens somewhat vibrations from the bumpy road As to why the most efficient place is as far from your heel as possible See this handy force diagram below that I found when writing my answer (image license unknown) Although not exactly what we need here it will come in handy in the explanation How this whole biking deal works You step on the pedal with force PF which creates a torque Tc with arm `CL' and which is transmitted through the drive train system to the real wheel which due to its traction with the ground pushes you forward Mechanically the greater the arm CL the greater torque you get for a given force PF They are related linearly as follows Tc=PF CL Simple enough You might be tempted to think that if you make your pedals long enough you can exert enormous amount of force and indeed this is so Archimedes famously said Give me a place to stand and I shall move the earth with a lever The thing is your feet will need to travel much farther to cover the same distance as with shorter pedals -- but requiring a negligible force There ain't no such thing as a free lunch in mechanics as well But wait this only takes into account the length of the pedal not the foot Indeed Your foot only serves as an extension of the pedal effectively increasing the torque you produce by increasing the lever length If the length of your foot is Lf then the torque will become Tc=PF(CL + Lf) effectively increasing the torque you produce
2558,fitness,A proper squat involves the hip joint ending up below the knee joint as seen from the side (see the image above) This is called squatting below parallel Many studies indicate that squats when performed correctly and with appropriate supervision are not only safe but may be a significant deterrent to knee injuries A look at weight training injury rates and using common sense when thinking about the third world squat how you sit on any low surface (e g toilet) and the fact that olympic weightlifters - who routinely squat crazy loads WAY below parallel - can still walk should also be fairly convincing
2522,fitness,You're not the only one this happens to exercise is one of the best natural laxatives What I found interesting is that any physical activity can help prevent constipation because it isn't just the physical rebounding of the gut from running which loosens things up the colon also gets stimulated so it can both absorb the nutrients you'll need while exercising and expel waste more efficiently So any exercise will actually have a laxative effect Mayo Clinic Constipation
2518,fitness,A big part of choosing a weight loss regiment is choosing something you are going to continue doing Zumba appeals to a lot of people because it has a dance aspect which makes it fun for them (There is a stigma associated with working out in a boring old gym ) If you are going to continue to do Zumba over other workout routines then definitely stick with it As to how effective it is that really depends on the length and intensity of your workout There is a lot of movement to it and if you are actually working hard (and sweating) then you are burning off calories That means assuming you watch your diet as well you will lose weight and achieve muscle tone I would suggest that you do a combination of activities (helps mix it up too) Zumba - A few times a week This is your cardio/weight loss exercise Weight/Strength Training - Do this once or twice a week Doing this actually helps you burn MORE calories when you're doing your cardio portion because your muscles require more energy It's been shown time and time again that individuals who supplement cardio with weight training maintain a healthier physique and reduced weight Eat Correctly - Do NOT starve yourself or go on any fad diet Eat properly Healthy proteins (chicken fish etc) Vegetables Fruits Don't come home from a class and gorge on ice cream or you will see no weight loss (and probably the opposite) However it is good to reward yourself at times (at least a couple times a week) with a small treat Keep those three things in mind and make sure you're working out at the proper intensity level and you will see the changes you are looking for
2519,fitness,Hands facing away tends to focus on your back and lats Hands facing toward you emphasizes the biceps As far as which to use when that depends on what you are trying to accomplish with that workout Obviously the two still use a lot of the same muscle groups so take that into account if you're going to use both
2523,fitness,First you'll want to pick a set of exercises to do and learn how to do them with proper form Then you can start increasing the weight and set a schedule In general I would recommend a full-body workout that hits all the muscle groups with a few compound lifts However I'll try to craft a workout for you here that fits your stated goal with the equipment that you have For exercises try Dumbell curls Tricep extensions Forearm reverse curls (make sure to do these after the regular curls above) You can experiment more as you get comfortable but this might be a good workout to start with You can do it as often as you feel energetic and not sore but a good starting goal might be 2x/week; err on the side of an extra day of rest rather than straining yourself because muscles grow when they recover I would suggest doing 3-5 sets of 8 reps of each with a couple minutes rest between each set As far as how much weight to use you need to first use a very light weight and make sure that you have your form down (pay attention to the tips and the motions in the videos) When you're comfortable with the movements add weight for each exercise gradually If you're doing 8 reps per set then you'll want a weight at which you'd fail after perhaps 10-12 reps A few other hints that will help pay off down the road Keep your core tight when doing these exercises Squeeze the bar when you're lifting especially for the dumbell curls Lower the weight slowly; these are called negatives and can be as beneficial as lifting the weight up
2535,fitness,I wouldn't worry about supplements just yet if you're only getting back into exercising now They are intended to finesse results The core of your plan should be healthy diet and exercise; you certainly don't need supplements to lose weight or to be healthy in general If you are going to pick between a focus on protein and carbohydrates I think that you're going to be better off with the protein Protein is used to build up muscle and also helps suppress your appetite Carbohydrates are extra energy which you really don't need; certainly you'll pick some up in your diet (I'm not necessarily advocating for or against a very low-carb diet like Atkins - although it will work)
2542,fitness,The way muscles are put to work is more electrical than chemical Yes the electrical 'twitches' give off chemicals it's not like you could drink a magic potion to get them where they need to be Even worse you wouldn't be able to dosage them which would probably result in a tremor/rigor mortis kind of reaction How it works Your nerve stimulates motor units which starts to release ACh which binds with the muscle fiber If the stimulation is steady enough and enough ACh is released an electrical charge will be transmitted along the muscle fiber and open ion gates this is called depolarization and sends off an action potential From http //legacy owensboro kctcs edu/ This causes the SR to release calcium which bind with troponin on the actin filament (within the muscle) so that the myosin crossbridges can connect According to the sliding filament theory this then shortens the muscle fiber because mysion is drawn into action Then ADP (from ATP) connects to myosin and it releases again but if there's enough stimuli others will reconnect Shortening the muscle further and further From http //legacy owensboro kctcs edu/ Given that the ion gates have to open to start this whole process you need nerve stimulation to get even start a contraction That off course leaves out that you need your heart and lungs to be working to get rid of all the waste and supply your hard working muscles with oxygen And if you wanted to maintain it for longer than a minute your liver has to start supplying you with new energy sources So I suggest you look into muscle physiology some more I can highly recommend Physiology of Sport and Exercise because it covers almost anything regarding exercise you'd want to know
2565,fitness,It depends on your goals If you want to lose weight don't consume food after a run; wait up to two hours if you can If you want to to go hard your next run consume food (80% carb / 20% protein) within 30 minutes
2548,fitness,You could have tried different exercises to see which strained your wrist and which did not (with light weights) - it may be that pulling exercises wouldn't strain as much as pushing or vice versa However the right answer is to just stay off your wrist and let it recover Losing a few weeks is really not that big a deal and re-injuring yourself is If you feel restless during that time take the opportunity to focus on something else - lower body work or cardio endurance I had a similar scenario last summer I injured my knee and really couldn't do any lower body exercise I took the opportunity to really focus on my bench press and let the knee recover I didn't end up losing that much lower body strength and have long since gained it back
2553,fitness,There are a few things to mention here Consistency and persistence is key I know that being stuck can be demoralizing but if you want to lose weight and live a healthy lifestyle you can't have thoughts of giving up at the first roadbump Having said that if she has been dieting consistently for a long time it can help to take a short break Long term dieting will affect hormone levels and metabolism Taking a week or two off can allow your metabolism and hormone levels to return to normal levels making future weight loss easier Note this does not imply pigging out for a month straight Just a week or two of eating maintenance should do it As you lose weight your caloric requirements go down This means that the same amount of food that was effective for weight loss earlier is not as effective after losing a considerable amount of weight She may need to eat even loss or exercise more If her clothes are getting looser then it's possible that she is losing fat but her weight overall stays the same because she's also gaining some muscle This isn't a bad thing - it's healthy and will help future weight loss efforts
2563,fitness,Wolfram|Alpha has nutritional information for a wide variety of foods Just type in the food and the amount and it will tell you the carbs protein fat calories etc For example 50 g apples It even works for things like raw ingredients so if you know how much flour sugar and butter you put in a recipe you could tally up each of those quantities to get the total nutritional info for that recipe For example 2 cups flour + 1 cup butter + 2/3 cup brown sugar
3251,fitness,Sleep is vital to balancing our hormones Sleep is important to balance hormones that control hunger metabolism and weight gain/loss Sleeping has also been shown to enhance human growth hormone (HGH) secretion which is our body's natural anti-aging hormone Source naturalnews com HGH is also important to the development of lean muscle If you Google around you can find a lot more info on HGH For more detailed information about sleep and how it directly affects our hormone balance can be found in this article Basically if you don't get enough sleep your body won't be able to properly balance your hormones and your body will be all 'out-of-whack'
2581,fitness,BMI is best suited for analyzing populations not individuals A single person might carry more muscle than the average and a BMI calculation would label them as obese However when calculated for thousands of people (which can be done with BMI since it's so quick/cheap/easy to measure) the fluctuations tend to average out and BMI is accurate enough to be useful For personal use measurements like body fat percentage blood pressure etc are far more accurate
2588,fitness,You should try a standing hamstring stretch Which will allow you to keep your back reasonably straight while stretching out your hamstring Image from http //www abc-of-fitness com/leg-stretch/standing-hamstring-stretch asp There's also this one ( follow link to see image ) from about com Stand one foot from a wall and place your hands on the wall at shoulder height shoulder-width apart Take a step back with one leg while pushing into the wall Keep your back straight and press your heels into the floor Hold for 10 seconds Step forward and repeat with the other leg Both of these should allow you to stretch your hamstring without straining your lower back
3901,fitness,What matters more than the time on the clock when you eat is the content and frequency Consider the following facts about the pancreatic function It takes 6 hours from the last carb you ate for your pancreas to switch from producing insulin to producing glucogon Glucogon is a fat burning hormone and is designed to maintain a minimum blood sugar and converts fat to sugar It's the opposite of insulin which is designed to maintain a maximum blood sugar and traps excess sugar as fat Your pancreas is designed to have cycles of producing insulin and glucogon The most common time when we have more than six hours between meals is when we sleep If we get the suggested 8 hours of sleep and we eat carbs right before bed you'll only have had 2 hours of glucogon production To improve your body's performance you may want to delay breakfast If you have several small meals 3 hours apart and all contain some form of carb your body will be producing insulin the majority of the day Remember it's designed to have cycles of insulin and glucogon production If you have those same small meals 3 hours apart but only two contain carbs (breakfast and dinner) your body will switch over to producing glucogon in the middle of the day as well One of the reasons that many diets suggest no meals within 4 hours of bed time is that two hours after you sleep your body is starting to burn fat That gives at least 6 hours of fat burning at night and more if you eat an hour or more after you get up
2587,fitness,Definitely sounds like a flexibility issue You need to work on getting more mobility in your ankles and hips Goblet squats are a good exercise that tends to automatically enforce good form in the squat If you don't keep an upright position you fall over I would recommend combining goblet squats with a dumbbell or kettlebell with ankle and hip mobility exercises
2599,fitness,http //www leangains com/ This is the site of Martin Berkhan who is a guy who has based his entire coaching on the concept of intermittent fasting He is a Swede but the site is in English It's quite a large repository of info and it includes a bunch of before / after testimonies from some of his clients Personally I've had very good results with the Leangains approach of a 16hr fast each day combined with a paleo diet I've dropped at least one pant size in the first 2 - 3 weeks I don't know how much of that is due to the paleo or the IF I try to do some walking or short intense exercise while fasted (it wouldn't be a good idea to do a metabolic conditioning type of training as those require a lot of glucose and you could end up in glucose deficit ) Alternatively Tim Ferriss advocates a protein fast once a week to trigger autophagy and other cell renewal mechanisms
2611,fitness,There is no timing for consuming protein There is not a single study that demonstrates eating protein at a specific time will somehow boost recovery or muscle gain What's far more important is just your protein intake on average over time Your body is actually quite adept at regulating your protein metabolism You have something called an amino acid bank that contains amino acids and when your body requires certain proteins it can withdraw from this bank and when you consume proteins it can deposit That's an oversimplified description of a complex biochemical process but the needs for protein are actually quite small The idea you need tons and tons of protein is more marketing than science (after all supplement companies have to sell their protein shakes so of course they want you to believe you need tons of it) The body actually adapts to protein intake and excess protein is simply converted (via a highly inefficient process) to energy and burned rather than used to build muscle tissue One of the best online articles I've read with respect to protein intake is Lyle McDonald's series The bottom line you'll find is that there is a lot of myth and speculation there really is no magic to consuming protein If you train excessively hard you don't recover immediately after the workout but in the days after the workout and therefore it's just average intake over those intake that counts not specific protein on a given day or hour of the day
2629,fitness,Simple answer if it hurts don't do it Pain is the body's way of telling us that something is wrong The absolute worst thing you can do to yourself is ignore the pain and keep going Just eat healthy exercise what you can and once your problem is resolved and you are through the proper recovery then go back slowly into your routine The single best thing you can do for yourself when you have an injury is just let your body rest
3734,fitness,As a long-distance runner who does CrossFit I have looked into this a good bit and experimented with myself over the last two years While CF doctrine says (at least at two gyms in DC) that endurance is a degraded mode of power I have come to the conclusion that practice makes perfect If you want to do your best at the marathon you need to do a lot of long runs If you want to crank out 100 pullups unbroken you need to do a lot of high rep pullups This is pretty basic and it makes sense to me There are no shortcuts I don't know the science behind how our muscles work but I believe that we perform better after repeated experience After two years of CrossFit I am a much more fit person able to do much more with my body than run long distances but my long distance running times have suffered Simply put CrossFit makes you better at doing CrossFit which is a a pretty darn good proxy for functional capability in life However if you want to win the 15K go to runners world and find a good training program
2610,fitness,There is not a normal rate because of so many factors including stress amounts of sleep age metabolism gender etc However as a good rule of thumb I've found that aggressive fat loss for men can typically be 1 - 2 percent of their body weight and for women 0 5 - 1 5 percent That means at 300 pounds losing 3 - 6 pounds per week for males and at 200 pounds losing 1 - 3 pounds per week for females is possible Typically I've found people can lose more weight than that per week but when it's faster than those guidelines the extra weight is often water weight and muscle Water weight is an illusion - it really isn't helping you with your goals so when you first switch to a low carb diet for example and lose 8 pounds in a week you've really only burned a few pounds of fat and then flushed water from your muscles Muscle weight or what we call lean mass also isn't good to lose because that will slow your metabolism and actually make it harder to burn fat
2616,fitness,Exercise I suggest you walk If you will be spending the majority of your time consumed in your programming addiction and taking care of your new child the best exercise for you is walking Walking will drastically reduce the chance of you getting an injury which could stop you from doing any form of exercise Also more intense forms of cardio or weights require a good amount of sleep to be effective Walking is also something you can do with your baby If you currently aren't doing any form of exercising now start with a 20 minute walk the first week Over a month or two try to increase the walk to an hour Flexibility If you decide to do more intense cardio (or even if you don't) I suggest you work on flexibility There are some great books on stretching and there is also yoga ) Flexibility will help prevent injury (especially as your baby turns into a toddler) Yoga also consists of breathing exercises which have been reported by many as beneficial to their overall health Sleep I suggest you do your best to keep it consistent This means going to bed at the same time and always sleeping a minimum number of hours Eight hours is recommended but some research has shown the older you are the less sleep you need I would avoid the 20 minute naps in your condition as the REM sleep you would get from a solid 5+ hours of sleep would be very beneficial I have not had a child yet but I believe it will be difficult so good luck If you are sensitive to caffeine do your best to avoid it a few hours before sleeping Also pay attention to the last meals or foods you eat before sleeping Some may help you sleep better and others may ruin a potential good night sleep Diet Use the general BMI scale and your a low exercise level to determine how many calories you should eat in a day I would suggest a low fat (less than 20%) and a low protein (less than 25%) diet Stick with a variety of vegetables fruits whole grains and if you are not a vegetarian fish lean meats and low fat dairy products If you are not getting 4-5 different colors of foods every day from vegies/fruit and/or if you are not eating any meats I would suggest looking into supplements (but that's a whole different long conversation) If you have a hard time keeping within the recommended calories try to slowly increase more fiber into your diet Both fiber and protein have shown effects of curbing hunger Do you best to avoid bleach/enriched flour processed sugar and salt Drink plenty of water (8+ cups a day) Congratulations on the baby and good luck
2640,fitness,This is by no means definitive but often a skin turgor test is performed to check for dehydration To determine skin turgor the health care provider grasps the skin on the back of the hand lower arm or abdomen between two fingers so that it is tented up The skin is held for a few seconds then released Skin with normal turgor snaps rapidly back to its normal position Skin with decreased turgor remains elevated and returns slowly to its normal position Source http //www nlm nih gov/medlineplus/ency/article/003281 htm
2625,fitness,There are several great posture building exercises One is to lay on your stomach on the floor (or on a pillow or something if this makes your back hurt) with your arms above your head Then raise your pelvis off the floor and one leg and the opposite arm (pelvis right leg left arm or pelvis left leg right arm) This can be extended into Supermans once you're comfortable doing them by simultaneously lifting both arms both legs and your pelvis at the same time Another is to simply do Planks Lay on your stomach resting on your forearms pull your body up into a strait line with only your forearms and toes touching the floor and hold that position as long as you feel comfortable then lower yourself back down As Sparafusile stated you can also do rows One of the easiest ways to exercise the muscles exercised doing rows is to lay down on your stomach on a bench with dumbbells on either side and lift them up until your elbows are straight out to your sides and your elbows are bent at a 45 degree angle About com also has a great article with more exercises to strengthen back muscles You should take into consideration your age as well and any other conditions which may play a part in having a hunch in your back such as scoliosis or damaged vertebrae or discs If any exercise causes you extreme discomfort or pain stop doing it immediately and talk to your doctor
2668,fitness,To understand how these two sports might conflict we need to delve deeper into how muscles are controlled Chad Waterbury had this nice picture showing how a motor unit touches several muscle fibres I suggest those who don't know what motor units are start reading up a little bit -) Taking the biceps as an example this muscle has about 200 of these motor units to stimulate all the muscle fibers But you want to contract your muscle they don't all go fire at the same time This is due to the size principle motor units of the smallest size will be recruited first For a more detailed explanation I can recommend Human Physiology The Mechanism of Body Function As this picture shows your muscle fibers are divided into roughly three groups First the green ones are recruited these are your Type I fibers meant for endurance Then when you start to recruit more motor units (by increasing the force of the contraction) you recruit the yellow ones these are your faster Type II fibers but as you can see they aren't the strongest muscle fibers If you would contract even harder you would start recruiting all your motor units (well as much as possible) and you reach your maximal power output What does this have to do with shooting If you lift a lot of heavy weights you're mostly training that last group of muscle fibers When you do this enough you're muscles start to adapt to become better at it However my hypothesis would be that this influences how your muscles recruit muscle fibers Now if keeping a gun stretched out requires 20% of your biceps forces that means it has to recruit the yellow muscle fibers But since they work in an on/off kind of way they'll recruit a surplus of fibers and thus produce more force than required so you have to counter it with your triceps But that muscle is also a lot stronger so your muscles have a very hard time at load balancing to keep your arm steady Furthermore weight lifters aren't trained for fine-grained motion so regardless of whether my hypothesis is entirely correct you're training your muscles for the wrong kind of exercise So yes I'd say they are somewhat conflicting
2945,fitness,I'm in agreement with Gary Taubes when you want to put it in terms of sustainable weight loss and maintaining healthy organs Over production of insulin causes your body to resist its presence so that its role in building muscle is limited just as the fact it is converting your excess blood sugar to fat The pancreas is also responsible for producing a complimentary hormone called glucagon which is used to convert stored fat to blood sugar The pancreas is designed to cycle between insulin and glucagon production and consuming too many carbs severely limits the production of glucagon Essentially by limiting your carb intake to say once a day you remain in a fat burning state longer You still need to keep your total calories lower than what you burn in a day to lose weight However you can lose faster and more sustainably if you limit your carbs I've been told that you can reverse insulin resistance after three weeks being in the state of ketosis It might take longer if you have a modest amount of carbs
2655,fitness,As I answered here I personally don't recommend stretching unless the workout requires it Witvrouw et al found that Recently it has been shown that stretching is able to increase the compliance of human tendons and as a result increase the capacity of the tendon to absorb energy When the sports activity contains no or only low SSC movements (cycling jogging) all or most of the work is directly converted to external work In these cases there is no need for a compliant tendon since the amount of energy absorption remains low Cycling doesn't rely on stretch-shortening cycles for producing power and but rather requires a steady supply of power Having a more compliant muscle-tendon complex would just mean your muscle has to shorten more to take up all the 'slack' in the muscle before supplying the same amount of power In general your body adapts itself to the workouts you do so if you get 'short' muscles that's because you use them that way If you want to change the length change your bike settings instead and you'll start using them differently as well So your right it's most likely better to do a good warming up than to stretch Reference Stretching and injury prevention An obscure relationship Witvrouw E; Mahieu N; Danneels L; McNair P Sports Med 2004; 34(7) 443-449
2650,fitness,No To my knowledge there is no conclusive amount of exercise for children that is all-encompassing Realistically just look at your kids If they're fat they need more exercise and less food providing that there are no other health issues at hand If they're too skinny (read too skinny as malnourished ) they need more food once again taking into consideration any health issues they may have Just like adults who react differently to different amounts of activity children react differently to different amounts of activity There's an article on the New York Times that will offer some little more information but not a lot
2666,fitness,High Intensity Interval Training (HIIT) would be a good type of exercise to do Workouts are usually short and aimed at burning fat An example would be running for a minute followed by sprinting for 30 seconds followed by running for a minute etc Another example is running at an incline for a couple minutes followed by level running If your treadmill can simulate a natural running course with hills and valleys that would have a similar effect Here are a couple websites that explain the details Treadmill Workouts Using High Intensity Intervals - HIIT How I Do HIIT on a Treadmill High Intensity Interval Training
2662,fitness,While both have their uses (see below) the experts (such as WebMD and Mayo Clinic ) suggest only icing in the case of Chondromalacia patella The Stretching Institute actually advises not to use heat 24 to 72 hours after an injury Because of these articles I would use ice only unless told otherwise by my doctor Ice after a run will help relieve swelling and pain Heat helps increase blood circulation bringing additional oxygen and nutrients In general heat has been recommended before a workout to loosen the localized area and before bed to increase blood flow which brings additional oxygen and nutrients to the localized area Other advice included rest elevation compression aspirin and of course seeking appropriate medical treatment
