Id,oblast,Body
451,inzinjerstvo,"In Ye olden days DC generators were brushed commutated devices They had a one or more stator windings and an armature winding Field wound DC generators as well as motors were commonly connected in one of three methods Series Shunt and Compound Without getting into details each had its own set of strengths and weaknesses But you only have to remember these two things the voltage of a DC motor is dependent on its input shaft speed Current is a function of torque More voltage means more RPM's and more amps means more newton-meters (or foot-pounds) So with all that you need a constant speed source to get a constant voltage And you need to ensure you have enough torque to satisfy the current demand of your load otherwise voltage drops off Old automobiles had commutated generators They couldn't regulate the voltage so they used a range of around 10-14 volts and used a relay that simply closed when the engines speed was within the voltage range If the voltage went too low or too high the relay opened Primitive by today's standards The Alternator in today's automobile uses a voltage regulation circuit that varies the armature current which changes the field strength based on the stators output voltage Lower speed means more current to the armature and less current at higher speeds So how different were DC generators from motors Not very different at all If anything they mostly differed in mechanical design as they were to be coupled to a prime mover (steam ICE electric etc ) Though in much larger dynamos they had adjustable commutator brushes to compensate for the shift in the commutation plane as a result of heavy load charastics A hand wheel would turn a worm gear which would advance or retard the commutation plane to bring the generator back into its normal operating parameters You dont need to worry about this as I am sure you motor isn't megawatt capable I am guessing your motor is a permanent magnet type motor Its nameplate RPM is what you need to spin the motor at to get the nameplate voltage This means if you have a 12V motor that spins at 6000 RPM you need 6000 RPM to get 12V If you don't have a constant speed source you have no way to regulate the voltage You would need a buck-boost switching regulator to get a constant voltage from your motor If you are using this for a renewable energy project like wind or hydro a charge controller is usually designed for a wide input voltage swing via a buck/boost regulator Solar panels are a close analogy to a permanent magnet DC generator no internal voltage regulation and a varying amount if input energy Sun might be shining bright one minute and a minute late be blocked by a cloud So the charge controller does its best to make a useful steady-voltage from its varying input From there use storage batteries to capture that power for later use and to act as a buffer for low input events And just for reference an AC motor can also generate power if you spin it faster than its nameplate RPM usually at synchronous speed But again no voltage regulation and a constant speed is needed More trouble than its worth Also of note jet planes use a very elaborate mechanical speed regulator to produce constant shaft speeds which ensures a constant 60 or 400Hz AC frequency as the throttle is varied"
458,inzinjerstvo,"Production rates of lab-on-chip fluidic devices can exceed the production rate of silicon ICs easily Some types of lab-on-chip devices can be fabricated via injection molding Of course there are subsequent operations assembly QC But those can be automated I'm aware of a device that's already being produced at a rate of 5 million units a year These ones They are not small enough to fit the chip category the disk is about 100mm diameter Nevertheless it follows the philosophy of lab-on-chip At the same time In terms of complexity present cutting edge lab-on-chip devices are 8 to 10 orders of magnitude simpler than present cutting edge ICs Let me put it this way if today's lab-on-chip were silicon ICs they would be 741 OpAmps from 1968"
463,inzinjerstvo,"I'd recommend searching for shaft couplings These are a great option for connecting two rotating shafts in a non-permanent fashion A set screw (as mentioned) can work in low load cases but is often best with a flat spot cut into the shaft so that you've got more than just friction between the screw end and shaft to constrain things The setscrew may also scratch or dent the shaft Other designs of coupling will actually tighten and clamp to the shaft in question They'll have a much better surface to keep static friction and may actually have more clamping force Certainly better for a smooth shaft A further advantage of a coupling is that there are a number of more sophisticated designs that will transmit rotation even if the shafts are not well aligned Options exist to allow small amounts of bending or translation"
467,inzinjerstvo,"You're looking for a Rotary Viscous Damper like these - a device that provides viscous friction in rotary movement Viscous friction is proportional to speed of movement See video of such a damper activated by a spring and a practical use - slowly falling lid"
469,inzinjerstvo,"That model of encoder is not intended for mechanical measurements It's meant to be used as a fancy knob with high friction for turning by hand say to pick a position from menu on a display and trying to couple it to a mechanism for readout is a misguided attempt What you need is an encoder based on slotted optocouplers or a reflective optocouplers Note you can print the code wheel on transparency to get the desired number of pulses per turn Put the wheel on the axle attach the optocoupler to the main plate - or even extend the tracks a little and use them as code strip If you have trouble purchasing these you can often find them in computer mice and cheapest inkjet printers"
471,inzinjerstvo,"Yes Especially considering gold and platinum prices as of today Pt costs less than Au - but let's earn much more with more modern solution and simultaneously slowly murder the king in a very nefarious plot Gold is 40 $\$/g$ at 19 3 $g/cm^3$ Platinum is 39 $\$/g$ at 21 45 $g/cm^3$ Depleted Uranium is about 6 $\$/g$ at 19 1 $g/cm^3$ (1) [sorry for the source but at least it cites some references so I believe the prices aren't that much off ] $\rho_{Au} = 19 3 g/cm^3 \\ \rho_{Pt} = 21 45 g/cm^3 \\ \rho_{DU} = 19 1 g/cm^3 $ Let's assume we want to produce $1cm^3$ of the new alloy of same density as gold Our set of equations will be $ V_{Pt} + V_{DU} = 1 \\ \rho_{Pt} V_{Pt} + \rho_{DU} V_{DU} = 1 \rho_{Au} $ so changing sides and substituting $ V_{DU} = 1-V_{Pt} \\ \rho_{Pt} V_{Pt} + \rho_{DU} (1-V_{Pt}) = \rho_{Au} $ $\rho_{Pt} V_{Pt} - \rho_{DU} V_{Pt} = \rho_{Au} - \rho_{DU}$ $ (\rho_{Pt} - \rho_{DU} ) V_{Pt} = \rho_{Au} - \rho_{DU}$ $ V_{Pt} = { { \rho_{Au} - \rho_{DU} } \over { \rho_{Pt} - \rho_{DU} } } $ $ V_{Pt} = 0 2/2 35 = 0 085 cm^3 ; M_{Pt} = \rho_{Pt} V_{Pt} = 1 823 g$ $ V_{DU} = 1 - V_{Pt} = 0 915 cm^3 ; M_{DU} = \rho_{DU} V_{DU} = 17 476 g$ Dividing these by density of gold we'll obtain masses that comprise 1 gram of the fake gold $ m_{DU} = 0 905g \\ m_{Pt} = 0 095g $ Now considering the prices 0 095g Pt is 3 70 USD; 0 905g DU is 5 45 USD for a total of 9 13USD for gram of the alloy replacing 40USD for gram of gold That's less than one fourth the price Of course since the appearance of platinum-DU alloy won't fool anyone you'd need to make some kind of skeleton to be plated with gold on the outside to hide the forgery and somewhat extend the king's life before he dies of brain cancer Using the values of metals in 287 BCE –?212 BCE you won't find depleted uranium on sale But I remember a historian friend telling me the ancients didn't recognize platinum as a precious metal - miners would dig it up sometimes along with silver and naming it young silver believing it needs to rest in soil for a few generations more would bury it to mature So I believe with platinum being considered nearly worthless addition of some lighter metal like copper to balance out the density gain replacing majority of the crown with platinum would bring immense profits If only the crown maker knew of the density of the young silver"
473,inzinjerstvo,"Looks like a typical water based central heating system (apart from the scale) You need to balance the flow by restricting flow for the units that get too much This can be done by partially closing a valve or adding a restrictor for those units Better if there is some kind of feedback loop to auto restrict when too much water is going through"
476,inzinjerstvo,"For structural applications (in the US) the most common bolt for weathering steel is ASTM A 325 Type 3 Type 1 is a plain steel bolt that can be galvanized but in this situation the zinc in the galvanizing will quickly be used trying to protect the rest of the structure Update for British bolts Interestingly the only option for UK seems to be to get these same bolts in metric (M24) size References Supplier Weathering steel bridges (page 13 of pdf) Specific discussion about the A325 bolts meeting EN standards"
479,inzinjerstvo,"On a mass manufactured part one solution is to cast the piece and shape the die (with an inside fillet) to form an outside fillet Of course if you want your casting to have an inside fillet you'll need an outside fillet on your die Assuming you're not casting and working with a commonly machinable material external corners would typically be rounded over using a tool called a 'radius cutter' or more formally a 'corner rounding end mill ' A particular cutter only cuts one radius so if you have two fillet radii you'd need a tool change They are available in a range of sizes and made out of different materials with different coatings High speed steel is probably the most common material"
482,inzinjerstvo,"You are correct getting oil pressure will require an electric motor as your source of rotation potentially a gear box to slow that rotation down and the pump itself You'll also need a reservoir to store the non-pressurized oil and probably a filter to keep the oil clean (dirty oil will damage your components ) If you're new to the world of hydraulics and want to keep things a little simpler for now you might want to search for a 'Hydraulic Power Unit' which usually includes all of these components already connected together This way you just have a pressure line out and a return line ('tank line') and don't have to be too concerned with RPM torque or any of the rest If you want to assemble the whole thing yourself or no HPU's are available that work for your application you'll want to find a motor with the same output as your pump's input (In your case a tapered shaft ) In your specific example if you see their datasheet at http //docs-europe electrocomponents com/webdocs/12c4/0900766b812c44d2 pdf you can see that they offer these pumps in a range of different shaft types most of which conform to a standard interface (SAE J744 for example) You'll want to pick a motor with a compatible output shaft You'll need to make sure that the RPM and Torque of the motor work with your pump and provide enough flow an pressure respectively for your hydraulic application Please remember that hydraulics can be very dangerous There can be significant amounts or stored energy that you can't see Think of the whole system as a giant line capacitor"
485,inzinjerstvo,"Meet Vladimir Shukhov a Russian architect who first developed hyperboloid structures He was born in 1853 died in 1939 and created over 200 hyperboloid structures in the intervening years He was the reason hyperboloids gained the popularity that they did His first design the first hyperbolic structure ever was the Shukhov Tower in Polibino pictured here Another tower also bears the name of Shukhov and it achieved great fame too Shukhov also built the Adziogol Lighthouse In total Shukhov designed and built 200 hyperboloid structures He died in 1939 which could one reason for the decline in the popularity of hyperboloids It isn't common for the death of one architect to essentially stop an entire movement (although Gaudí also worked with hyperboloids) but that may have been the case here Shukhov was the reason hyperboloids were popular in the first place; without him their popularity died down Also part of the reason that Shukhov was interested in hyperboloid structures was that hyperbolic geometry was being developed during the time when he first entered architecture A Google n-gram for hyperboloid shows that the term's usage during the late 19th century was its peak As a final note many hyperboloid structures were built after Shukhov's death so their decline wasn't that steep"
488,inzinjerstvo,"Even the best metal tape measure is susceptible to significant thermal expansion over large distances Try a laser measurement device ('electronic tape measure') instead http //www engineersupply com/Laser-Measurers aspx The laser distance measure flat plates clamped to the object and some shims of known thickness should be all you need to precisely locate something over a large distance"
490,inzinjerstvo,"According to the following two sources diamond is a ceramic Ceramic Strength-Density Graphs Ceramics @ Virginia University The graph below from Ceramic Strength-Density Graphs shows diamond is the strongest ceramic whereas zirconia is one of the most dense and strongest ceramics The site matweb has a database of all sorts or materials By specifying ceramics with a compressive yields strength ranging between 100 MPa &amp; 16 500 MPa &amp; a density range between 2 5 &amp; 22 6 $\text{g/cm}^3$ corundum aluminium oxide &amp; alumina have the highest compressive yield strength &amp; density with a compressive yield strength of 3000 MPa &amp; a density of 3 96 $\text{g/cm}^3$"
495,inzinjerstvo,"The short answer it's not optimal but may work Hopefully if these welds are critical they're being performed to some code (In the US for most structural work they'd be AWS D1 1 and D1 2 respectively ) Aluminum is considered among the hardest metals to weld well so quality control is especially important there Overall the wire feeder itself doesn't have too much impact on weld quality - a bunch of other factors including the power source welder (person) joint preparation consumable choice and cleanliness of the welding environment will make a bigger difference Steel is an easier metal to feed through a welding lead because it has a higher column strength and is less likely to buckle It's guided by a narrow tube ('liner') that runs through the cable and is typically just pushed by the wire feeder (which may be built into the power supply or a standalone unit ) Because aluminum has a lower column strength it is more likely to buckle and thus not feed well When this happens the wire will stop feeding out of the gun and just fill up the liner which then gets jammed and has to be cleaned out This is a pain for the fabricator but shouldn't affect weld quality other than maybe causing some extra starts and stops For a short welding lead and using large diameter aluminum wire they may well be fine using the same wire feeder If not there are a number of other strategies For small amounts of work they may use a spool gun which is essentially a miniature wire feeder which the welder carries around A small spool of aluminum wire is actually inside the gun along with the drive rollers which only have to push the aluminum a few inches as a column before it gets to the weld Another common strategy is a push-pull gun where the wire feeder pushes the wire with to help it come off the spool but additional drive rollers in the gun pull it to keep some tension on the wire as it goes through the liner It is possible that they are using the same wire feeder but changing from a conventional MIG gun to a push-pull gun when they switch from steel to aluminum That would be a common practice At the end of the day I wouldn't be worried about their choice of wire feeder For the most part it will work or it won't I would be more concerned with their overall quality control system Are welders working to a written procedure Have welders been tested before they're set loose to weld How and how often are finished welds inspected If they are welding to a code these answers will be dictated by it If they are not welding to a code you can get a rough idea of what level of QC they employ"
500,inzinjerstvo,"Believe it or not we could have done this 50 years ago if government funding hadn't been pulled from a project at the last minute Frustratingly after years of work by scientists engineers and technicians the Boeing X-20 Dyna-Soar project was cancelled just after work had started on the actual spacecraft Here's an artist's impression of the X-20 The X-20 was the result of a military program that aimed to develop an orbital spaceplane to be used for bombing and reconnaissance It was designed to be launched into orbit and to stay there for a short while Despite its small size - only 35 feet long - it would reach orbital speeds after launch in theory It managed to get to Mach 18 during practice glide tests The X-20 was not designed to be air launched but to be launched on top of a Titan III missile However a similar design - a precursor to the X-20 if you will - called Bomi was designed to be launched like this Here $^1$ is a comparison of Bomi (on the left) the X-20 (the two on the far right) and Robo a related project There were two versions of Bomi a suborbital one with a maximum speed of Mach 4 and an orbital one with a maximum speed of - well orbital velocity The latter is probably the one you're interested in It would have been 23 feet long and would have had a payload of 34 000 kilograms - enough for two nuclear bombs Both versions would have been launched on some sort of launcher - the larger vehicle which Bomi is shown attached to This design might also be changed depending on whether the flight was to be orbital or sub-orbital Bomi was eventually cancelled as funding was pulled for Dyna-Soar (the X-20) which then suffered the same fate But Dyna-Soar got past the glide-test stage (being dropped from a B-52) and almost actually made it to space Had the resources been moved to Bomi it could have succeeded Could Bomi have escaped Earth orbit With a bit of work it could have Think of how various rocket families have evolved Different types can fulfill different missions The Saturn V was the end result of smaller suborbital and orbital rockets If Bomi had been developed to the extent of the Apollo program I think it's very likely that it could have made it out of Earth orbit $^1$ This image appears to be in the public domain as stated here"
509,inzinjerstvo,"It depends &mdash; can you run air through the plenum without simultaneously running the active heating/cooling system If not you'll never get the benefit of its thermal storage capacity For example when heating the plenum will always be hotter than the slab putting heat into it In order to extract heat from the slab you need to be able to put building air that's cooler than the slab directly into the plenum Yes there will be some transfer of heat directly from the slab to the rooms through the floor but that would only occur near the plenum The same thing applies with the heat flow reversed when cooling There are secondary issues too The transient response of the system (i e the ability to change the temperature of the building interior rapidly) will be slowed down by the thermal mass of the slab if the plenum is not insulated This could be a problem in some situations Also when cooling there could be condensation issues in the plenum With active cooling excess moisture in the air is removed at the expansion coils and the system is designed to handle it However when doing passive cooling from the slab the condensation will occur inside the plenum which could cause maintenance and reliability issues"
510,inzinjerstvo,"Per the Wikipedia article on the Coriolis effect Contrary to popular misconception water rotation in home bathrooms under normal circumstances is not related to the Coriolis effect or to the rotation of the earth and no consistent difference in rotation direction between toilet drainage in the Northern and Southern Hemispheres can be observed Only if the water is so still that the effective rotation rate of the earth is faster than that of the water relative to its container and if externally applied torques (such as might be caused by flow over an uneven bottom surface) are small enough the Coriolis effect may determine the direction of the vortex You can be forgiven for believing this to be true though Again from the Wikipedia article The idea that toilets and bathtubs drain differently in the Northern and Southern Hemispheres has been popularized by several television programs and films including Escape Plan Wedding Crashers The Simpsons episode Bart vs Australia and The X-Files episode Die Hand Die Verletzt [30] Several science broadcasts and publications including at least one college-level physics textbook have also stated this [31][32]"
512,inzinjerstvo,"The choice of time step sets the bandwidth of the control loop The highest unity gain frequency (UGF) you can hope to achieve in the closed loop is the Nyquist frequency $$ f_N=\frac12 f_s=\frac{1}{2\ \Delta t} $$ where $\Delta t$ is the sample time Practically the UGF will be somewhat lower than this This means that above this frequency your feedback will not be suppressing the disturbance fluctuations in your system The UGF also limits how much gain you can have at frequencies below but near the UGF For frequencies within an order of magnitude of the UGF $\text{UGF}/10$ you won't be able to have a gain much higher than $\sim10$ A gain of $10$ in the closed loop means that disturbance fluctuations at those frequencies are suppressed by a factor of 10 So the choice of operating frequency is a practical one Faster systems are more expensive; slower systems may not provide enough disturbance suppression"
515,inzinjerstvo,"Hand-held sensors measuring multiple properties may require more than one type of sensor element; it's important to know what exactly you need to measure There is no one property (or fixed set of properties) that defines water quality though some (including the two you mention pH and TDS) are more commonly used than others In the case of pH and TDS either can be determined by passing a current through the sample and measuring the voltage of the circuit Rather than using a specialized sensor the unit may simply use a battery with some fixed electrodes (so the distance traveled through the sample is known); your RPi/Arduino/whatever device can handle the voltage measurement on its own This water quality monitoring text gives the following expectation for commercial devices Pocket-sized battery-powered portable meters that give readings with an accuracy of ± 0 05 pH units are suitable for field use This should be achievable with a DIY device though calibration may be tricky The source above also points to an electrode-based method as being acceptable for dissolved oxygen (DO) measurements though you haven't mentioned that as one of your target measurements The electrodes required may work for pH as well or you may require separate circuits; this probe measures pH and electrical conductivity (EC) with what looks like a single electrode It's used in this device which also measures TDS and I'm guessing it does so by using the EC measurement Your best option may be to find a pet store that specializes in aquarium supplies; they sell many different affordable sensor devices for home monitoring You should be able to find manufacturer contact information if none of those devices can be modified cannibalized or reverse-engineered to meet your needs You should expect that TDS in the sample may affect pH readings and vice versa since you'll be measuring them in nearly the same way (conductivity and voltage) Related Reading I'm not sure if you've already come across these in your research since you didn't elaborate in the question but readers may get some useful information from the following sources USGS Water Quality Methods &amp; Techniques - Field Methods &amp; Equipment California Rapid Assessment Method for wetland monitoring US EPA Test Methods - These are sometimes very specific and you may find one that identifies particular sensor types See also Clean Water Act Analytical Methods Total Dissolved Solids Measurement"
516,inzinjerstvo,"The strength of a horizontal beam is defined based on a property called the section modulus Shapes that have more material distributed near the top and the bottom have a higher section modulus This is why I-shaped beams or tall rectangles are common choices Round shapes on the other hand have most of their material concentrated around the center of the shape and very little at the top and the bottom so they don't make very strong beams That means a round beam would need a lot more material to achieve the same strength as a taller shaped beam You could see this intuitively if you take a ruler or other piece of thin material you have handy and try to bend it You'll notice that in the flat direction it's very weak and easy to bend In the wide direction though it's quite strong Even though the piece of material is the same size having more of it at the top and bottom makes it stronger The reason for this isn't too hard to understand when a beam bends it can't stay perfectly straight In order to form a curve it has to change shape slightly The top of it gets compressed (pushed inwards) and the bottom part experiences a tensile stress (gets pulled apart ) As you move closer to the center there is less stress of each type In fact when you get to the middle the beam is neither getting pulled apart or pushed together it is called the 'neutral axis ' So the top and bottom have to be strong to resist the compression and tension but the center only has to be strong enough to keep everything attached If you did really want to use a cylindrical shape for a horizontal beam (maybe for visual reasons or wind resistance) a round tube would be more efficient than a solid cylinder because it has less material around the neutral axis It still wouldn't be as efficient as a rectangular tube or traditional structural shape though"
527,inzinjerstvo,"According to TWI-Global TIG welding electrodes usually contain small quantities of other metallic oxides which can offer the following benefits - facilitate arc starting increase arc stability improve current-carrying capacity of the rod reduce the risk of weld contamination increase electrode life Oxides used are primarily those of zirconium thorium lanthanum yttrium or cerium Additions are usually of order 1%-4% All these oxides greatly improve arc initiation especially when direct current (DC) welding is employed Thorium oxide (thoria) has been used for many years having been found effective in terms of long life and thermal efficiency Zirconium oxide (zirconia) has been commonly used for alternating current (AC) TIG welding normally for welding aluminium Because thorium is radioactive there are hazards associated with using it The main cause of concern with thorium are the alpha particles it emits Alpha particles cannot penetrate the skin but if they enter the lungs or digestive track they can be carcinogenic The issue with using thorium in electrodes is not so much about radiation exposure during welding but the potential to inhale or ingest thorium laced when the tips of electrodes are ground to have a conical point The conical point is required to maintain maximum arc stability during welding Due to electrode erosion during welding the tip needs to be frequently ground During the grinding process thorium laced dust is produced If not enough care is taken during the grinding of the electrodes (via dust masks &amp; ventilation) there is a risk to the person grinding the electrodes in breathing in the thorium and alpha particles in the dust This then increases the posibility of the person doing the grinding of developing cancer The risk of cancer is low but it appears to be enough of an issue for the Danish Welding Institute to recommend the phasing out of thoriated electrodes because non-radioactive alternatives are available The linked article goes into more detail According to Welding Tips &amp; Tricks pure tungsten electrodes are inferior to thoriated electrodes becaue they quiver and dance when the current is increased leading to difficulty in producing a good weld The site recommend lanthanated electrodes for those concerned about radiation exposure associated with thoriated electrodes Similar warning about the inhalation or ingestion of thorium laced dust can be found on these sites Diamond Ground Products with recommendations from the American Welding Society &amp; the Welding Institute Miller Welds gives a brief comparison between pure tungsten and thoriated electrodes Tungsten electrodes have the highest consumption rate of all electrodes They provide excellent arc stability for AC balanced wave welding and good stability for sine wave welding They are generally not used for DC welding because the arc are not as strong as those produced by tungsten alloy electrodes Thoriated electrodes are apparently the most commonly used electrodes They are preferred for longevity and ease of use Thorium increases the electron emission qualities of the electrode"
528,inzinjerstvo,"According to Maintenance Coatings of Weathering Steel published in 1995 by the US Department of Transportation From page 11 of the report Painting of new uncontaminated weathering steel is generally not considered a problem Test fence and laboratory data developed by the paint industry have indicated that conventional coating systems such as oil alkyds and epoxies will perform comparably on weathering steel and on carbon steel if the degree of surface preparation is equivalent The major problem faced by highway departments and other owners of weathering steel structures is protecting weathering steel that has corroded in the presence of chlorides and other contaminants Conventional cleaning techniques such as dry abrasive blasting do not remove the chlorides which apparently penetrate the bases of pits in the steel The performance of standard highway coatings such as oil alkyd epoxies and zinc-rich systems over chloride contaminated steel has not been satisfactory Additionally the Florida Dept of Transport is recommending using weathering steel for new steel bridges in suitable environments Use a single coat of inorganic zinc paint system for extremely aggressive environments Where higher aesthetics are required use a 3 coat inorganic zinc paint system with clear coat finish The use of the 3 coat system with clear coat finish should be an exception"
529,inzinjerstvo,"That is correct there are a number of unwanted or tramp metals (Cu Sn Sb As) that enter the recycling stream from for example car bodies that are ground into scrap without removing all the copper wiring or tin-coated steel cans Antimony and arsenic tend to creep in from low-quality and low-cost primary iron sources The answer to the question is no Recycled steel is mixed as evenly as possible from varied sources its composition is measured and then pure iron is added as needed to dilute the tramp metals to tolerable levels for resale or further processing such as meeting a specific steel grade for a specific product or application Stainless steels and other high-alloy grades which are known at recycling time are processed separately due to the value of Ni Cr etc It is currently uneconomical to reprocess iron to remove tramp elements and so it simply isn't done at all Two books mention the process as a regular and economical one ( Minerals Metals and Sustainability Meeting Future Material Needs p 284 starting at dilution ) and ( Steel Production Processes Products and Residuals starting on p 104 read until it isn't relevant anymore) The reason it is uneconomical is that the tramp elements react more weakly with oxygen than iron at constant temperature so to remove them by oxidation would require oxidizing all of the iron first The reason for this is thermodynamic and predicated on the fact that among competing reactions those with the largest decreases in free energy proceed virtually to completion prior to other reactions even starting especially with large differences in free energy among the competing reactions To determine which reactions have the largest decreases an Ellingham diagram may be used In the Ellingham diagram below the horizontal axis is temperature the vertical axis is change in Gibbs free energy The lines running across the diagram at various angles correspond to free energy change caused by element oxidation reactions with oxygen as a function of temperature In our case the diagram may be read by choosing a temperature of interest and reading up from the bottom to find the first element to react with oxygen For example if we have steel with Fe Mn Sn and Cu in it we can see that at 1000K then Mn Fe (to FeO) Sn and Cu are the order of largest to smallest drop in free energy Granted the temperature of interest is closer to 1900K (above the melting point of iron) but the general trends of each Gibbs free energy change function continue to the right on the diagram and iron remains below the tramp elements Cu Sn As and Sb at practical temperatures and likely to their respective boiling points As a result removing tramps from Fe would require oxidizing effectively all of the iron first And because Sn Sb As and Cu are slightly soluble in iron they require separation via chemical reaction One can see the solubility of tramps from their phase diagrams with iron of which I have posted Sb-Fe below The diagram has temperature against composition with"
534,inzinjerstvo,"A round-a-bout introduces a disruption in any traffic no matter which direction In your case the only two collision directions - two left turns - are the least used ones so traffic lights working in a preference program with induction loops on the two possible left turns plus uncontrolled right turn lanes would be optimal The crossing would stay in green light as long as there's no need for vehicles to take the turn Only detectors would activate the phases for left turns (and only one would block both the north and the south road) You can either limit the rate at which the side exits can be activated by detectors on the main direction (better more expensive) or by timing it so that there must pass at least X time between the turn activations If real estate is a premium you can create about all of the infrastructure for this crossing by reducing the main road to one lane in each direction dedicating the remaining lane to turns inclusion and the islets Here's an actual map from one of our controllers with a similar situation This one includes two zebra crossings as well It uses more detectors to determine optimal timing of green light and change signals even before given vehicle would have to stop (an interesting thing about this one it uses detection loops on the main road but videodetection on the side road - the road was still due to be finished when the traffic lights were installed and so we couldn't put induction loops in the gravel - currently induction loops would be better there (both more reliable and cheaper) except videodetection is already in place so replacing it would only mean more cost Also if your investor is rich and wants something prestigious and memorable (and truly optimal for the traffic) get a round-a-bout with a viaduct"
536,inzinjerstvo,"Actually handlebars and steering wheels are less similar than you might think When a two-wheeled vehicle is moving fast enough to balance the front wheel is never turned more than a few degrees The primary mechanism for steering is leaning the vehicle not turning the front wheel For example to turn right you actually tug briefly on the left side of the handlebar This causes the wheels to track to the left of the center of mass which in turn causes the bike to lean to the right This lean is what causes the direction to change while maintaining balance &mdash; the total force on the bike's center of mass still passes through the contact patches between the tires and the road During the turn the front wheel is essentially straight with respect to the bike's frame and it's the geometry of how the tires contact the road aided by slight tension on the right handlebar that keeps the bike turning To come out of the turn you tug slightly more on the right handlebar (not the left) which causes the tires to track to the right bringing them into a more vertical alignment with respect to the center of mass This causes the bike to stop leaning and stop turning This is so intuitive when using handlebars most people don't even think about the details of what's actually going on The only time you steer a bike by moving the handlebars by large amounts is when you are moving so slowly that you have one or both feet on the ground (holding the bike vertical) and are trying to maneuver in a tight space Additional points in response to comments An inexperienced bicyclist at low speeds will turn the handlebar wildly back an forth in an effort to maintain his balance but I would hardly call that steering The main reason a 2-wheeled vehicle stays upright is the gyroscopic effect of the rotating front wheel If the bike should start to lean the wheel will experience a force that steers it toward the direction of the lean which corrects the lean If the bike is moving slowly this effect is greatly reduced and the rider is required to use the handlebar to maintain balance Also on a bicycle the rider is typically 90% or so of the mass of the system (bike + rider) and an experienced rider can steer merely by shifting his weight without touching the handlebar at all On a motorcycle the rider might only be about 25% of the total weight or less which makes using the handlebar pretty much mandatory"
539,inzinjerstvo,"Any limit is going to be hard to quantify There are a lot of factors that have to be weighed when choosing the basic material type The short answer is that the limit has already been chosen for each building This was done during the design by the architects and engineers that worked on the building Some of these decisions might have depended on the technologies that were available at the time that the building was designed Some of the factors that would have been taken into account Cost of steel versus concrete - The relative price of the materials has changed throughout history Strength of concrete available - It used to be the case that concrete was limited to about 4 000 psi (27 6 MPa) compressive strength Modern high strength concrete can be higher than 10 000 psi (69 MPa) Strength of steel available - Steel strengths have increased from 36 ksi (248 MPa) to 50 ksi (345 Mpa) and even 100 ksi (689 MPa) Area of wall and column space required to support the upper floors - Buildings are heavy As the building gets taller there is more weight pressing down on the bottom floors This increased force requires more area of material At some point the usable space on the bottom floors is reduced more than is acceptable Per unit of area steel is stronger than concrete so it will take less area to support the same load Stiffness of the building - Very tall buildings sway as the wind blows on them How much they move is controlled by the weight and stiffness of the building Future creep (shortening) of the building - Both steel and concrete creep That is they compress over time if a constant force is applied The amount of creep is affected by age strength or the material and forces acting on the material In very tall buildings this shortening needs to be accounted for in the design A lighter building will need to accommodate less creep Seismic (earthquake) design - Steel is a ductile material Concrete is a brittle material In locations where high seismic forces are expected steel may be required It has the ability to undergo extreme deflections without complete failure Quality control - Concrete will be poured onsite and steel is typically fabricated offsite under controlled conditions The anticipated quality of the end product or amount of oversight required to ensure a quality product are both a cost consideration There are a lot of factors that go into the design of skyscrapers Each item above has a cost associated with it The end result is at least partially controlled by the estimated price Modern skyscraper designs sometimes include a concrete core that goes all or most of the way to the top This shows that there isn't much of a height limit to concrete construction as long as you are ok with a reduced usable volume"
543,inzinjerstvo,"To answer your question bluntly yes the cold can be a concern for standard structural bolts because the cold can be a concern for just about any metal or plastic I can give some insight into why the cold is a factor but I want to be clear that I can't make a recommendation on acceptable temperature ranges for the standard bolts so if you can't find some data to ensure the proper operation of them it may be best to use the low-temperature bolts to be safe In metals this phenomenon is known as the ductile-brittle transition which occurs at a specific temperature based on the material and the strain rate Note that this means it's dependent on how quickly you deform the material not how much force you apply There are two types of deformation elastic (where the material returns to its original shape) and plastic (where the material permanently deforms ) On a molecular level elastic deformation happens when the bonds between molecules in the material are stretched Because no permanent change in the structure occurs the material can retain its original shape At a certain point though the structure begins to change often in the form of dislocation movement Existing defects in the material begin to move and this movement cannot be spontaneously reversed causing the permanent change The ease and rate of dislocation movement is in part based on temperature Temperature is a measure of energy and if there's more energy in a material some of that energy goes towards dislocation movement This is important because dislocation motion can help prevent fracture Cracks exist in all parts they are impossible to avoid and parts will fracture at those cracks because stress is concentrated there and the material is naturally weaker At these cracks part of the energy goes into forming new surfaces (propagating the crack further into the part ) Most of the rest of the energy goes into moving the dislocations by plastically deforming the material If the material is too resistant to deformation (too brittle) no energy will be dissipated by deformation leaving more energy available for crack propagation This is what causes metals to be more likely to fracture in lower temperatures At a certain critical temperature the material becomes more brittle than ductile and its fracture toughness is significantly reduced Determining this temperature is not simple from a theoretical point and it's usually done experimentally I believe This paper is what I used to refresh my memory from my molecular material behavior class it's good some good info but I wouldn't worry about getting bogged down in the math because it's incredibly complex for non-simplified cases The explanations aren't as bad though As I said at the top the simple answer is yes it will affect the bolt strength and I think the standards are reluctant to give specific answers if the bolt isn't designed for a temperature range because bolt size defect size and type of loading can all affect this"
