Id,Body,oblast,odgovor
4430,I've been asked this question a few times and while I think I know the answer I'd like to know more Graphite as we know is a sheet polymer Since polymers are bound to be finite by physical considerations graphite must have edges My question is what happens at these edges I can cook up these possibilities A graphene sheet folds back on itself thus forming a tube and taking care of most of the edge carbons But this would make graphite less slippery so I doubt this is the case Random elements/compounds from the environment at time of synthesis latch on to the edges taking care of the valency of Carbon The edge carbons form double/triple bonds amongst themselves I'd like to know more about this I'm also curious what happens to the resonance of graphene at the edges,hemija,4449
4431,Oxygen is a rather boring element It has only two allotropes Oxygen and Ozone Oxygen has a double bond and Ozone has a delocalised cloud giving rise to two 1 5 bonds On the other hand Sulphur has many stable allotropes and a bunch of unstable ones as well The variety of allotropes is mainly due to the ability of Sulphur to catenate But Sulphur does not have a stable diatomic allotrope at room temperature I personally would expect diatomic sulphur to be more stable than diatomic Oxygen due to the possibility of $p\pi -d\pi$ back-bonding So why do Sulphur and Oxygen have such opposite properties with respect to their ability to catenate,hemija,4432
4436,Ortho- and parahydrogen are two forms of the $\ce{H2}$ molecule that are distinguished by their pairing or antipairing of nuclear spins giving rise to metastable singlet (ortho-) and triplet (para-) states This constitutes an example of nuclear spin isomerism Whilst the thermal properties of these two species are different my understanding is that their chemical properties are essentially identical Are there any examples of this kind of isomerism having nontrivial implications for chemical reactivity,hemija,4437
4440,The qualifier 'free' seems to be ubiquitously attached to discussion of radicals as highly reactive species with unpaired spins What precisely (or imprecisely as the case may be) does 'free' really mean Free as in free speech Free beer Freedom of movement Kinetic accessibility,hemija,4448
4441,I'm attempting to perform atomistic optimal structure alignment on an inorganic species Can anyone point me in the right direction to software or a technique for performing this There exists a wide range of structural alignment software but this really appears to be geared towards aligning protein backbones whereas I'm interested in aligning unlabelled Cartesian coordinates of small molecules,hemija,4629
4442,The R/S naming system for stereocenters relies on the Cahn–Ingold–Prelog priority rules to rank the four substituents of a stereocenter; the R or S name is then attributed depending on the spatial orientation of the ranked substituents While this is mostly used for asymmetric carbon atoms it holds true of other stereocenters with four substituents However nitrogen and phosphorus atoms can also act as stereocenters if the inversion of their configuration is blocked (e g because they're in a cyclic molecule) or slowed enough (e g because of bulky substituents) Apparently these stereocenters are also labelled in R/S fashion Examples I found include Tröger's base (above is the (5S 11S)-enantiomer below is the (5R 11R)-enantiomer) and DIPAMP Having said that I can't find any reference as to how the R/S naming scheme is applied to these tetrahedral stereocenters which don't have four substituents but a lone electron pair and three substituents instead I assume that the same scheme can be followed if one considers the lone pair as the lowest-ranked substituent but I can't find any canonical reference as to that So how are such stereocenters named What authoritative reference can I find on this topic,hemija,4443
4444,According to some chemistry textbooks the maximum number of valence electrons for an atom is 8 but the reason for this is not explained So can an atom have more than 8 valence electrons If this is not possible why can't an atom have more than 8 valence electrons,hemija,4461
4453,Chiral molecules tend to absorb one circular polarization of light more than the other Is this ever used to isolate a particular enantiomer,hemija,4455
4456,I'm familiar with the concept of a reaction coordinate from high school chemistry as some generic conformational parameter that all of the intermediate states of a chemical reaction lie upon Recently though I've seen some presentations where chemists presented plots of the free energy with respect to two reaction coordinates and my understanding is that the plot was of a measurement (I could be wrong though) What exactly does the reaction coordinate mean What does it mean to have more than one reaction coordinate for the same reaction Is the free energy as a function of the reaction coordinate a measurable quantity,hemija,4514
4459,While reading this paper (suggested by @Janice here ) I came across the following line Surface reconstruction is known to be extremely important for Si the material of 20th century electronics However surface reconstruction has been much less studied for graphite One of the reasons might be graphite's limited use in electronics because fabrication of ordered graphite substrates is difficult (emphasis mine) I've always believed that graphite isn't much used in semiconductor tech since it isn't a metalloid and conducts in an entirely different manner probably making doping not work This reason is new to me but quite interesting I can sort of guess why fabrication of ordered graphite substrates is difficult — I'm not too sure though At any rate I'd like to know more about it Exactly why is such fabrication difficult,hemija,18394
4462,Just some while ago I was burning a box of cardboard in my backyard and I saw a very curious phenomenon I saw that as the cardboard box started burning it started to curl Up after a while as I came back to check if the fire was out I saw that though the cardboard box wasn't a box any longer but individual sides/faces of the box had retained their ridges and texture though they had tuned greyish white and crumbly My questions Why did the cardboard start to curl up as it began to burn Why did it retain its texture if not shape and size,hemija,4465
4464,Most molecules containing nitrogen atoms in trigonal pyramid configuration undergo a relatively fast process of inversion at room temperature On the other hand the free energy barrier for phosphines sulfoniums and sulfoxides are high enough that they are optically stable the rate of racemization is slow at room temperature I wonder what effect is responsible for this difference in behaviour (the larger energy barrier) I expect that it has to do with the size of the central atom (N being one row higher than P and S) but is that all there is to it And how does size impact the free energy barrier for the inversion energetically or entropically (or both of course),hemija,4542
4466,Given two crystal space groups how can one determine if they are in a group-subgroup relationship The specific case at hand is P 21/m 2/m 2/a (aka P m m a #51 ) and P m m 2 ( #25 ) but knowing how to solve this question in a general manner will sure prove helpful in the future as well…,hemija,4627
4468,I just bought a heat bag from store and it has special property It is made up of transparent plastic bag and transparent unknown liquid inside when sold There is a tiny circular metal piece in there If you bend the metal piece crystalization will occur and release quite a lot of heat The crystalization will spread out and change all the liquid into crystals When the hardened plastic bag cool down you need to put it into boiling water and the crystals will dissolve and become liquid again What is more interesting I tried to heat it up but not letting all the crystal dissolve take it out of the boiling water and assume it is ready for the next use However the half-dissolved liquid/crystal turns into all crystals again (without me bending the metal piece) I am guessing the transformation was not complete and the process was reverted Did the Japanese invent this material,hemija,4469
4471,I am currently searching for a portable dehumidifier but notice that most of them come with a indicator that actually using the Blue Silica Gel which I believe that it may contain Cobalt Chloride So I would like to ask (1) if that is the case would the portable dehumidifier become a harmful product (2) would a Orange Silica Gel contain other harmful chemical that is currently not found,hemija,4473
4472,Magnetite $\ce{Fe3O4}$ is able to capture $\ce{As(III)}$ and $\ce{As(V)}$ from drinking water through the following mechanisms Bidentate-binuclear complex Monodentate-binuclear complex (both from here ) I'm assuming these are standard reactions in inorganic chemistry but are there known mechanisms (I don't have a text available) The first looks like an attack on the $\ce{As}$ by the $\ce{O}$ but the second seems to take place in two steps,hemija,14363
4474,I've heard some people mention that this or that program isn't up to date with respect to the borders used in the Ramachandran plots to classify &phi;/&psi; as being in the most favorable/acceptable/disallowed regions How are the accepted regions defined What is the current accepted paper that covers this,hemija,4521
4475,In cell culture dimethylsulfoxide (DMSO) is added to prevent the formation of ice crystals which may lyse the cells Exactly how does dimethylsulfoxide act as a cryoprotectant,hemija,4533
4477,When mixing two fluids of different composition at constant pressure when no heat can escape is the enthalpy additive If not how to compute the enthalpy of the mixture resulting from mixing two fluids with given composition after equilibrium is re-established,hemija,4478
4480,A portable dehumidifier requires the consumer to plug it into an outlet to regenerate its crystal When the crystal is thus regenerated the indicator will change from pink color to its original blue color However I noticed that there is usually a colorless gas (or smell - it smells differently from the surrounding air) accompanying this change So is the gas (or smell) from the portable dehumidifier (when plugged into a outlet for re-generation of its crystal) harmful,hemija,4481
4484,What software does the PDB use to generate these cel-shaded protein models with outlines around foreground atoms (Leptin May 2012 Molecule of the Month by David Goodsell),hemija,4486
4485,Molprobity and some other protein structure validation tools report a C&beta; deviation statistic and offer plots for it (example below) Apparently if the C&beta; is greater than 0 25 &Aring; some attention should be given to the residue The statistic is given in units of angstroms but I'm not sure what it's actually referring to With the Rama plot it's the peptide dihedral angles but what is this And why are the graphs 2-D despite the one dimension given,hemija,23845
4487,I know that H + is not possible in water and it is present as H 3 O + But later on I come to know that even H 3 O + is not possible and that it is present as H 9 O 4 + Why does this happen What give that compound so much stability that is not present in H 3 O + or H +,hemija,4489
4493,Assume a cubic diamond crystal with hydrogen-terminated surface bonds The terminating hydrogen atoms will form pairs that are geometrically close together in alternating diagonal pairs (think of the rectangles on corrugated walking steel) Next picture a formaldehyde molecule being pushed oxygen-first into one of these terminating hydrogen pairs If the oxygen atom can be made to react with the hydrogen pair a water molecule would be expelled and the remaining $\ce{CH2}$ group would presumably bond to the two bonds of the diamond lattice If you repeat this process over the entire cubic face the result will be a new layer of diamond that is terminated with the same paired hydrogen atoms as the original layer The entire layer-growth process thus in principle could be repeated indefinitely resulting in a diamond grown at or near room temperature from an aqueous or other low-temperature solution Question Can anyone think of a fundamental reason why the above process or some variant of it could not be used to grow diamond crystals at room temperature (A variant might start with carbohydrate units larger than $\ce{OCH2}$ for example ) One or more geometrically sophisticated catalyst molecules would be required Each catalyst molecule would snag carry and orient a formaldehyde molecules onto some part of the textured surfaces provided by the cubic diamond face such as the face itself or along a growth edge I did this a long time ago in high school but my recollection is that the reaction should be mildly exothermic But even if it is not energy-source molecules (think of the role of ATP in living systems) could provide energy to enable an endothermic reaction So thoughts anyone Is there any deep reason why this approach to room-temperature or near-room-temperature diamond synthesis is clearly not possible,hemija,5149
4494,Why is calcium fluoride insoluble $\ce{NaCl}$ is soluble but $\ce{CaF2}$ is not Why is this,hemija,4517
4496,It's possible to select a perfluorinated hydrocarbon that is immiscible in another organic solvent forming a distinct phase boundary Such systems may become miscible at elevated temperature which is exploited in the design of some catalytic processes 1 Why is it that many fluorous solvents are immiscible with organic solvents Are their polarities sufficiently different or is there another reason (1) Housecroft C E ; Sharpe A G ; Inorganic Chemistry 2e ; Pearson Prentice Hall; 2005 pp 798-799,hemija,4505
4498,It seems from a brief search of the literature that 1-ethyl-3-methylimidazolium tetrafluoroborate (EMI-BF4) is a prototypical room temperature ionic liquid (RTIL) that has been studied extensively However numerous -- almost limitless -- combinations of cations and anions that give rise to ionic liquids are possible Why does it seem that the imidazolium cations are so extensively studied Is one possible reason the fact that $\text{EMI}^+$ is aromatic and thus affords the ionic liquid a high degree of stability Similarly why does it seem that $\text{BF}_4^-$ (along with perhaps $\text{PF}_6^-$) is the prototypical ionic liquid anion I have seen studies of other anions (for example $\text{CF}_3 \text{SO}_3^-$ and $(\text{CF}_3 \text{SO}_2)_2 \text{N}^-$) but $\text{BF}_4^-$ seems to be one of the most popular,hemija,4504
4499,Does liquid iron have a constant specific heat capacity Everywhere I've looked (save one sourceless online reference to $C_p$ = 611 J kg –1 K –1 here ) I find no value listed for liquid iron Is this because the heat capacity is temperature-dependent Or is this related to a measurement problem Or does an accepted constant value exist but I'm just a poor researcher,hemija,4502
4500,I am not a chemicist I hope I will be enough specific Suppose there are two chemical species A B with properties at temperature $t&lt;T_r$ no reaction occurs between A B (in any combination) at $t\ge T_r$ A interacts with itself to create A 2 B reacts with itself to create B 2 and A B are reacting to create AB A 2 B 2 and AB are never reacting In experiment we first mix A and B in temperature $t&lt;T_r$ Amounts of species mixed are $a$ for A $b$ for B Then we add heat to obtain temperature $t\ge T_r$ and start the reaction What amounts of A 2 B 2 and AB can be expected to be produced To obtain the amounts should probability theory be used E g amount of AB equals to probability that species A B will interact ( collide or similar interpretation) Update rates of the reactions are equal,hemija,4503
4506,Can someone explain the nomenclature of 7-amino-4-methylcoumarin pictured below ( from the Sigma-Aldrich website ) The alpha-carbons of the methyl- and amino-groups here are separated by a minimum of three C's whereas the numbers 4 and 7 are separated by two digits What am I missing,hemija,4508
4507,While trying to understand the solution of a problem given in my text book I realized I'm having some difficulty with the solution The problem is as folows The ionization constant of HF is $3 2 \times 10^{-4}$ Calculate the degree of dissociation of HF in its 0 02 solution Calculate the concentration of all species present $\ce{H3O+ F+}$ and $\ce{HF}$ in the solution and its PF In the solution of this problem the equation is given as $$\ce{HF + H2O &lt;-&gt; H3O+ + F-}$$ The concentration of at the time of equilibrium are given as $$[\ce{HF}] = 0 02 - 0 02x \ \ce{[H3O+]} = 0 02x \ \ce{[F- ]}= 0 02x$$ I have the following doubts Why we are not adding the contribution of water to the $\ce{H3O+}$ ions Why we are assuming that the value $0 02x$ is dissociated from $\ce{HF}$ and not just $x$,hemija,4511
4513,In the title I am refering to silver spoons which when used to consume milk products (like yogurt) get a weird taste It could be described as umami/meaty a little bit like onions I came to the conclusion that it must be the silver because this taste is never observed when using steel spoons My guess was the silver (or maybe its oxide ) reacts with an ingredient of the milk product My question is Is this documented/known process/reaction or is this some kind of misperception on my part If the former is true what exactly is happening (By)-products,hemija,4515
4518,I know that at extremely low temperatures (mK and lower) Helium can form diatomic molecules Do the other noble gasses also form molecules at extremely low temperatures,hemija,4522
4519,I'm currently studying VCE BioChemistry and we're studying the separation of DNA strings of different lengths via Gel Electrophoresis (This involves having 'clumps' of DNA at one end of a gel medium and applying an electric current pushing the DNA strands across the gel Different sized strands move at different speeds through the gel) At some point the strands stop moving such that there is a distribution of strands across the gel What causes the strands to stop Surely they'd continue until the end of the gel If suppose the electric current could be stopped thus causing the strands to stop moving but how would one know when to stop the current,hemija,4529
4526,This afternoon I was having some trouble with an HSQC (Heteronuclear Single Quantum Coherence Spectroscopy) spectrum I was trying to aquire and the spectroscopist recommended I try an HMQC (Heteronuclear Multiple Quantum Coherence) spectrum as they are more robust I did so and got a very nice spectrum in about half the time an equivalent HSQC would have taken and didn't have to phase it to boot So what is the downside Why doesn't everyone use HMQC spectra instead of HSQC I know they are rather different on a quantum-mechanical level but as an end-user what if any is the difference in the data the two techniques give me what are the advantages and disadvantages of each and in what situations might I prefer one over the other,hemija,4528
4527,What is the timescale of disulfide bond formation in a given protein What influences it Finally how does one actually measure it From what I understand the reduction and oxidation of bonds happens on the order of 10 -8 s However it appears that the timescale of disulfide bond formation in macromolecules scales with the size of the macromolecule,hemija,4530
4531,In my textbook for calculating the percentage dissociation of $HF$ for the given equation $$\ce{HF + H2O &lt;-&gt; H3O+ + F-}$$ The solution is Initial Concentrations $$[\ce{HF}] = 0 08M \ \ce{[H3O+]} = 0 \ \ce{[F- ]}= 0$$ Equilibrium concentrations $$[\ce{HF}] = 0 08M - x \ \ce{[H3O+]} = x \ \ce{[F- ]}= x$$ I am not able to undestand why $x$ is subtracted from 0 08 and not $cx$ [ where $x$ is the degree of dissociation] I tried solving the same problem taking $cx$ but not able to get the solution can anybody explain the difference to me I have tried asking a similar question earlier too but it is really hard for me to get my head around this concept,hemija,4532
4534,This is a question that has been bugging me for over 15 years In high school while studying elements our teacher showed us a clear white rock or element It was simply flat on both sides but when placed on a sheet of paper would transfer the letters from the page beneath it to the top surface of the rock I remember being amazed by this rock but could not remember what it was Now I am working on a creative project and would love to see if I can incorporate the material in my design,hemija,4536
4537,Inspired by this question I'm wondering why arsenous acid is frequently denoted $\ce{H3AsO3}$ as opposed to $\ce{As(OH)3}$ which would appear to more accurately reflect its connectivity [edit] I feel like such a doofus forgetting about $\ce{H2SO4}$ $\ce{H3PO4}$ etc Great discussion people,hemija,4538
4539,I am currently reading the CRC Handbook of Phosphorus-31 Nuclear Magnetic Resonance Data by John C Tebby (CRC Press 1991) and on several figures (ex pages 9 to 14) there is a caption that reads along these lines $^{31}$P NMR chemical shifts of three coordinate (?3 ?3) phosphorus compounds (Tables B to E ) What does the (?3 ?3) signify I've not seen that notation before and it is on the captions of some of the charts I need,hemija,4541
4540,I'm attempting to oxidize a substance with potassium permanganate and I was wondering what organic solvents I have at my disposal The compound is soluble in chloroform and ethanol but obviously those would not do well with a powerful oxidizing agent The phase-transfer catalyst I'm going to employ is tetra-n-butylammonium bromide,hemija,4571
4543,Oobleck is basically a mixture of cornstarch and water It has the interesting property of going hard when pressure is applied For example it feels like a liquid when you swirl your fingers through it but it becomes hard for a second if you punch it The common explanation for this is that the starch-water mixture is a suspension and the starch particles lock when pressure is applied What exactly is the mechanism of this locking,hemija,4545
4544,Copper sulphate in its hydrated form is crystalline whereas the anhydrous form is amorphous Gypsum has a similar story-- on heating the crystalline dihydrate we get an amorphous hemihydrate (Gypsum in fact has two different crystalline forms of the dihydrate and has an anhydrous form as well) I've never really grasped how the water makes it crystalline I suspect it has to do with the relative sizes of the compounds being re-compensated by ligands but I'm not sure How does the water affect/create the crystalline properties,hemija,4547
4546,Well I have seen many comical acts where people balance a spoon (or a fork) on different parts of the face like on the tip of the nose forehead etc The do this by blowing moist air (see below) and immediately putting it on the face So i wanted to know is what is the force that temporarily binds the skin to the fork I doubt it's friction or Van Der Walls force Can someone please clarify this for me Is it some sort of chemical bond Some addition Also another method of doing this was to rub the concave part of the spoon on the tip of the nose This article states how to do it properly In the 2 nd point it states Eventually you will feel a slight tendency for the spoon to resist on the downstroke What is this resisting tendency,hemija,8477
4549,I am confused about the justification for the corrections to the ideal gas law in the Van der Waals equation $$p=\frac{nRT}{V-nb}-a(\frac{n}{V})^2$$ I understand that the equation attempts to correct for attractive and repulsive forces between molecules and that at high volumes the corrections are negligible at intermediate volumes the $V-nb$ correction dominates (since attractions are dominant and this shrinks the volume as should occur for attractions) and at low volumes the $a(\frac{n}{V})^2$ correction dominates since repulsions are dominant However the 7th edition of Atkins' and de Paula's Physical Chemistry justifies part of this equation as follows The repulsive interactions are taken into account by supposing that they cause the molecules to behave as small but impenetrable spheres The nonzero volume of the molecules implies that instead of moving in a volume $V$ they are restricted to a smaller volume $V-nb$ This argument suggests that the perfect gas law $p=nRT/V$ should be replaced by $$p=\frac{nRT}{V-nb}$$ when repulsions are significant I am confused by this argument-- what exactly is the definition of 'volume' here They seem to be saying that it is the empty space around the gas molecules but it seems to me that volume should be defined as the space 'taken up' by the gas Why should the space taken up by the particles themselves be subtracted This isn't done for solids or liquids as far as I know These thoughts have also made me realize that I'm not quite sure what it means for a gas to 'take up' space Does anyone have a rigorous definition of gas volume EDIT The exchange with Chris in comments has raised further questions It now seems to me that the $V-nb$ correction actually accounts for repulsions rather than attractions I think I was incorrect in thinking that the $V-nb$ correction dominated at intermediate volumes and $a(\frac{n}{V})^2$ at low volumes If $V-nb$ is for repulsions then it should dominate at low volumes but I can't tell from the equation which correction will actually be dominant Also I am now wondering whether it even makes sense to connect one correction with repulsions and one with attractions EDIT Follow-up questions for F'x - I thought that 'density' meant mass/volume Is the use of it to represent the inverse of molar volume (as you have used it) common - Where is the phase-transition in the red van der Waals curve - I am still a little unclear on gas volume Are the 'volume available to the gas' and 'volume of the gas' the same You say it's the same as the shape of the container but aren't we subtracting the volume of the actual gas particles from that The $V$ term represents the volume of the gas correct And $V-nb$ represents the 'volume available to the gas',hemija,4720
4550,2D spectrum take up a large amount of hard disk space At my last lab it was standard practice to delete the imaginary portions of the spectrum with xfb n (We used TopSpin) and if needed later to regenerate it from the Real part of the data with a Hilbert transform (Related the TopSpin Commands and References ~pg P-233 in version 2 1 2) My first question If the raw data is still stored in the ser file (TopSpin Commands and References v2 1 2 pg P-8) why can't you just reprocess the raw data Is all the data not there (I suspect this somewhat as those files are much much smaller then the processed files and TopSpin processes 2D spectra as it acquires them unlike 1D spectra) My second (highly related) question Is there a downside to regenerating the imaginary data from the real data Is it a perfect replication of the original data or is it an approximation Why do we ever bother to store this data if we can recreate it at any time,hemija,4551
4554,Most of the existing software I know (like VMD or Pymol) say that they can be used to create PDF files with 3D representations of molecules actual 3D models which you can rotate inside the Adobe Acrobat viewer However they all require the use of “Adobe Acrobat Pro 9 Extended” for its 3D capture feature From what I can read this feature does not exist any more in Acrobat X and was transferred to a separate product Tetra4D which doesn't work on Mac OS So how can I produce PDF files including 3D molecular models using free (or better open source) tools,hemija,4557
4555,It's a common cooking advice if you want a somewhat softer caramel add some lemon juice to the sugar To help prevent the caramel from crystallizing you can add an acid to the sugar before you begin add about half a tablespoon of lemon juice to each cup of sugar and mix it with your hands But how does it work,hemija,4556
4558,Especially when drinking water after the fact mint can give a sharp cold sensation inside one's mouth What process causes the sensation to occur,hemija,4567
4559,Here is my interpretation when asked to By drawing arrows in the appropriate boxes complete the outer electron structures for Cu and Cu 2+ I had no problem in drawing out the electron structure but am a little confused by the orientation of my arrows I understand that each normal box has to have arrows in opposing directions to represent the opposite spins on the electrons but the mark scheme defines which way round they want them to go Source OCR GCE Chemistry B F334 June 2011 Markscheme pg 11 Ordinarily I would have said that whether you go up or down first (or even consistently) is irrelevant and arbitrary but the comment in the guidance ALLOW single arrow in either direction suggests to me that with the paired arrows the order of directions matter Is there any chemical reason for putting the downwards spin arrow first I would happily accept by convention as a reason but I just want to be sure that I'm not missing anything chemically relevant,hemija,4564
4563,This is my first time taking a $\ce{{}^{13}C-NMR}$ spectrum and while I'm aware the signal to noise ratio is much lower compared to $\ce{{}^{1}H-NMR}$ I didn't realize it was quite this bad I took a spectrum and I only see the $\ce{CDCl3}$ triplet What concentration range is generally appropriate given say 256 scans (10 minutes on our machines ) or is it rare to see any good results after without drastically increasing the scan time Spectrum for reference (taken on a 300 MHz Varian Mercury),hemija,4583
4566,From what I understand if you have a NMR spectra you can determine the structure of a macromolecule but it is very difficult to determine what the NMR spectra of an expected structure would look like Why is this the case,hemija,4568
4569,In the borax bead test we take a crystal of borax and then heat it A small loop is made in the end of a platinum or nichrome wire (as used in the flame test) and heated in a Bunsen flame until red hot It is then dipped into powdered borax and the adhering solid is held in the hottest part of the flame where it swells up as it loses its water of crystallization and then shrinks forming a colourless transparent glass-like bead (a mixture of sodium metaborate and boric anhydride) Whenever I've done the experiment I've noticed that the process looks like this It heats up in a second in this time there are no visible changes It starts expanding/blooming Bubbles appear and little pseudopodia(closest work I can think of) of borax flail about This takes approx five seconds At the end of this the borax looks like whipped cream that's been well whipped The thing suddenly contracts into a tiny bead Now as mentioned in the quote basically borax loses its water of crystallization and then decomposes into $\ce{NaBO2 +B2O3}$ the small bead The flailing about is probably due to steam escaping But the reaction proceeds in such an interesting manner I can't help but think that there's something else going on as well What are the details of the mechanism of the borax bead preparation reaction,hemija,4603
4572,Some NMR experiments can be halted partway through the acquisition and still give perfectly valid results The traditional 1H experiment for example Others like a Saturation Transfer Difference Spectrum will have errors in the magnitude of the peaks in it if it is halted due to the fact it uses groups of pulses and takes the difference of between them Can the standard proton-proton NOESY pulse sequence be halted halfway through and give a usable spectrum or will this introduce artifacts,hemija,4582
4573,I want to know which are the most stable furan resonance structures I know that structure number 1 is the most stable but which one comes after,hemija,4581
4574,I know that anthocyanins are a class of compounds responsible for the purple colors found in flower petals Anthocyanins (also anthocyans; from Greek ????? (anthos) = flower + ?????? (kyanos) = blue) are water-soluble vacuolar pigments that may appear red purple or blue depending on the pH (same reference as above) The anthocyanins when extracted from flower petals with water can be used as acid/base indicators producing red colors in acid and blue in neutral solutions (in basic solutions they turn green yellow and then become colorless) When I've done the extractions some red petals produce a red color in acid and maintain the red color at higher pH than purple flowers (see plate below) but some red flowers produce colors that seem to follow the normal progression Row 2 from the top was a purple flower row 3 a red flower and row 4 also a red flower (pH values start at 2 on the left and increase by 1 pH unit as you move right by adding the water extracts to buffer samples in the wells ) So are there other classes of compounds responsible for the red and yellow colors found in flowers Can the red colors that give a normal anthocyanin pH response arise from pigments held in an acidic environment in the plant (That may be a biology question but I'm interested in the chemistry side of where the color comes from ),hemija,4587
4575,When purchasing chemicals from Sigma Fisher or wherever there are often -grade 's attached to their description like reagent-grade technical-grade analytical-grade or more niche-sounding biotech-grade HPLC-grade DNA grade (DNase free perhaps ) Is there some sort of standard for what these actually mean or are they arbitrary differing from supplier to supplier or even chemical to chemical Beyond the 'niche' grades is there a common order of purity between the others or do they depend on the types of impurities,hemija,4576
4577,I am trying to build a system of two connected chambers one of which is also connected to a cuvette so I can perform a spectrometry experiment with different concentrations of $\ce{KNO3}$ solution In its simplest form the cuvette and the first chamber would hold solution at the same concentration while the second chamber would hold solution of higher concentration I would perform one experiment open a valve between the chambers and wait for the concentration to equilibrate before performing the next experiment My advisor suggested this system and said that the equilibration time would likely be on the order of minutes I used this equation to calculate equilibration time between two chambers $$ t = \frac{\Delta m \cdot l_{v}}{A_{v} \cdot D \cdot 10^6 \cdot \Delta c} $$ where $t$ = equilibration time in s $\Delta m$ = the difference in mass of $\ce{KNO3}$ between the chambers in g $l_{v}$ = the length of the valve in m $A_{v}$ = the orifice area of the valve in m^2 $D$ = the mutual diffusion constant of $\ce{KNO3}$ and $\ce{H2O}$ which is on the order of 10^-9 m^2/s $\Delta c$ = the difference in concentration between the chambers in g/cm^3 the factor of 10^6 is to convert between g/cm^3 and g/m^3 For a cylindrical valve 1 cm long and 2 cm in radius (improbably short and wide) and chamber volumes 95 cm^3 and 400 cm^3 this gives an equilibration time of 4 7 days This is much more than I was expecting I can reduce the sizes of the chambers to decrease the time demand but I would prefer to keep them as large as I can to increase the final concentration that can be achieved in the cuvette Is there something obvious that I'm missing in this calculation Is there a better way to do it Edit The equation above was derived by equating the mass flux $j_{m}$ with its definition from Fick's first law (using $c$ as mass/volume rather than amount/volume) $$ j_{m}=\frac{\Delta m}{A_{v}\cdot \Delta t}=D\cdot\frac{\Delta c}{\Delta x} $$ I know that strictly the RHS should contain $\frac{\delta c}{\delta x}$ rather than $\frac{\Delta c}{\Delta x}$ Does this approximation make much difference For now I am also making the fairly large assumptions that the volumes of solution in each chamber do not change and that the density of the solution is independent of concentration I think I can include these considerations later on This is an actual system that I need to build (well ask our machine shop to build for me) and I need to have a good idea of the best valve sizes to use as they have a significant effect on the overall structure,hemija,4618
4579,In a typical semiconducting material we start with Silicon (Group IV) and introduce atoms of Groups V or III depending on whether we are constructing an n- or p-type semiconductor respectively Why is it optimal to choose doping atoms one Group away Why not introduce atoms from Groups VI or II for instance,hemija,4580
4584,In one variation of the Iodine Clock Demonstration you add two colorless solutions together and apparently nothing happens After about 30 seconds to a minute you get an instantaneous change to a dark blue color Solution A is 0 006M $\ce{KIO3}$ and is stable over at least a year or two Solution B is made with starch* 0 2 g of sodium metabisulfite ($\ce{Na2S2O5}$) and 1 mL of 1M $\ce{HCL}$ in 200 mL of water (*starch can be from reagent grade starch or starch from a packing peanut or from laundry starch bought at the grocery store The concentration of the starch ends up at about 0 05% w/v) Solution B must be made up no more than 24 hours in advance or the reaction doesn't work the blue color doesn't form or the timing of the reaction is way off depending on how old the reagent is My question is what happens in solution B that makes it unstable and is there an easy way to stabilize it so that I could have the chemicals needed for the demo ready on the shelf The reactions that happen in the demo are $$\ce{S2O5^2- + H2O -&gt; 2 HSO3-}$$ $$\ce{IO3- + 3 HSO3- -&gt; 3 SO4^2- + I- + 3 H+} (slow)$$ $$\ce{IO3- + 8 I- + 6 H+ -&gt; 3 I3- + 3 H2O} (slow)$$ $$\ce{I3- + HSO3- + H2O -&gt; 3 I- + SO4^2- + 3 H+} (fast)$$ $$\ce{2 I3- + starch -&gt; blue complex + I-} (fast)$$ I don't see anything in these that tell me why the metabisulfite/$\ce{HCl}$/starch reagent is unstable ( Ref for demo and reactions ),hemija,4585
4589,I've noticed that water obtained from melting ice cubes (by keeping them in the open) tastes different from water cooled to the same temperature Furthermore the taste goes away if you keep it in the open for a sufficient duration of time I can think of these possible explanations Dissolved gases being released Something to do with the crystal structure of ice Something to do with dissolved minerals The Internet is giving me all sorts of varying answers Exactly what chemical differences exist between meltwater and cold water,hemija,4591
4590,I'm reading a paper 1 by Sanakis et al that characterises the magnetic coupling in the $\ce{Fe3S4}$ clusters present in bacterial ferredoxin II and beef heart aconitase as arising through something called 'antisymmetric exchange' This looks like it may be a result of the apparent magnetic frustration of the system (three high-spin $\ce{Fe^{3+}}$ ions all in essentially identical environments all antiferromagnetically coupled with respect to their neighbours) The paper says that the clusters have a S=1/2 ground state which is incompatible with a broken-symmetry model The wikipedia article on antisymmetric exchange (all four sentences of it) is not particularly edifying I'm hoping an expert can explain what antisymmetric exchange is and what causes it as I've not heard of it be before The paper also notes that the exchange situation in the cluster gives rise to three slightly different $J_{ij}$ values (again despite the symmetry of the ions) and terms this ' J-strain ' This makes me doubt that for instance 'antisymmetric' is being used as a synonym for 'antiferromagnetic' [Edit] Here's an example of the general connectivity of this kind of $\ce{Fe3S4}$ cluster (based on D Gigas FdII (PDB entry 1F2G )) The cluster comprises a hemicubane $\ce{S_{Cys}}$ denotes a cysteinyl sulfur (1) Sanakis Y ; Macedo A L ; Moura I ; Moura J J G ; Papaefthymiou V ; Münck E ; Evidence for Antisymmetric Exchange in Cuboidal $\ce{[3Fe-4S]^+}$ Clusters ; J Am Chem Soc ; 2000 122 pp 11855-11863,hemija,13456
