Id,Body,oblast,odgovor
448,I am currently reading through a book on Software Engineering principles with a lot of the content having to do with proper approaches to software development methodologies and project management approaches After reading through the chapter on risk assessment and management one of the review questions caught my eye The question asks me to to examine the GPS navigation system of a commercial aircraft as well as the elevator in a high-rise building and to identify 3 hazards that could become linked to software failures For the elevator one I foresee several hazards such as the Elevator Doors not opening the system stopping the elevator between floors the system failing to the point of dropping the elevator from the 217th floor and so forth The commercial airline GPS system though is leaving me stumped With a car you run the risk of out-dated maps attempting to take you through/over/across hazards or nonexistent routes While trying to research I found that apparently radar only works about 100-150 miles past the coast from there pilots will radio in at checkpoints with location altitude etc Aside from the GPS outright failing (picture over the ocean no landmarks at all or falling off course if the GPS is tied into the AutoPilot) I'm not seeing many other hazards that could arise from software failure in a commercial airline GPS Would anyone care to offer their thoughts on this I feel as if I am either over looking something or way over thinking this EDIT Also how can issues such as in an aircraft GPS be prevented With an elevator you have the Governor and drop-locks but how do you avoid GPS failures/errors in an aircraft EDIT2 After thinking it over some more I put the following together Commercial Aircraft GPS Navigation Hazard 1 If the GPS outright fails the plane can become lost due to unfamiliar terrain or lack of landmarks (picture over the ocean) Even with an old fashioned compass or use of the sun for direction there are concerns of fuel quantities Preventative Measure 1 While certainly not fool-proof the best preventative measure I can think of is to ensure a backup GPS is available on all aircraft should the first one completely fail Hazard 2 Should the GPS navigation in the aircraft fail (but appear to be functioning correctly) there is the chance of 2 planes encountering a mid-air collision as they enter into the same flight path and altitude Preventative Measure 2 Having either a second GPS system available to check against or by conducting check points after the flight path has been established falling so far off course should be avoided I am not familiar with aviation standards but I like to assume that most aircraft have some kind of proximity alarm Hazard 3 If the GPS is tied into the Auto-Pilot system (which I believe is the case with most commercial aircraft today) then a GPS failure (but seemingly functioning) event could cause the aircraft to rise and stall or to enter into a catastrophic path such as straight into a mountain side Preventative Measure 3 Other than building in a method to force the auto-pilot function to disengage I am unsure of what measure could be taken on this particular event (though it should not occur on a commercial aircraft with the pilots monitoring systems even if not actually “flying” the aircraft) High-Rise Elevator Hazard 1 There is the risk of the software failing and thus causing the doors to remain closed trapping passengers Preventat,inzinjerstvo,450
449,When using the finite element method I have always used either already meshed domains or very simple ones From what I've heard meshing complex geometries is often outsourced to specialized companies (as it is considered not to be an interesting part of the job) I am wondering how it is done is it partly automatic should you have to define the points and connectivities by hand in some cases What are the most commonly used criteria to ensure the mesh will fulfill the expectation of the customer What are the trends should we expect it to be fully automatic in the coming years,inzinjerstvo,632
452,I was wondering how to mount a small rotary encoder to a platform in order to measure how far a small treaded robot has traveled We're using this tread/wheel set We've tried epoxying the encoder shaft directly to the end of an extra gear wheel but it broke off quite easily I'm thinking about grinding down the encoder shaft until it can just squeeze into the axle hole of the drive wheel and then using the epoxy inside the wheel It would then be driven off of the tread Like this However I'm not sure this would be the best idea and other suggestions would be appreciated Especially with keeping any assembly either coupled to the drive shaft or to a tread Note Its for an EE senior project and none of us have much experience with construction skills Its going to be the platform for an automated robot on Aruino,inzinjerstvo,469
455,I am trying to emulate the resistance of a hand wheel which moves a table via a series of shafts and chains which turn an acme screw I am switching to a CNC system that will allow the user to keep the old style crank for manual positioning The crank will instead attach to an encoder which will command the CNC system My problem is encoders don't have shaft resistance or enough resistance What I am looking for is a method to produce shaft resistance that feels sticky You could quickly accelerate it but you have to put a bit of effort behind the motion and the crank would stop dead and hold its position when let go I tried searching for such a device but perhaps I am searching for the wrong terms In my head I picture one or more slotted discs sealed in a housing filled with a very viscous or sticky liquid The only thing that comes close is a viscous shaft coupling But they are couplers I need a through bore or keyway whose housing can be mounted to a frame,inzinjerstvo,467
457,Labs-on-a-chip and silicon chips both have the potential - and in some cases have already reached the potential - to drastically scale down tasks in these cases performing chemical reactions and performing computations Part of the appeal of silicon chips is - besides their size - is that they can be easily mass-produced Labs-on-a-chip have tremendous potential but they are in the early stages of development Can labs-on-a-chip be mass-produced in the same way that silicon chips are mass-produced,inzinjerstvo,458
459,I want to attach something small to the smooth metal shaft of a small motor (2-3 mm in diameter) like fan blades but I want it to be temporary If I make it too loose then the fan won't turn at all but if I glue or solder it on then it will be too permanent and I want to be able to take it off Is there a way to firmly attach something temporary to a smooth small shaft that has low friction while still being able to remove it when it needs to be,inzinjerstvo,463
464,Hyperboloid towers were very popular in the end of 19th and the first half of 20th centuries - water towers powerline anchor towers sometimes tall radio towers were built using this design The claimed advantage is using less steel compared to other designs for the same strength They are very rarely used nowadays (to such extent that old hyperboloid towers are treated as cultural heritage objects and protected by the state in some countries) Why did they lose popularity Is there any inherent defect it the design Is steel not expensive anymore,inzinjerstvo,485
465,I need to get another component like this but I can't seem to find any manufacturers / retailers To describe it It is spring mounted on a shaft and retained by bushing on the top and an enlarged shaft diameter bottom E-clip on top is for securing shaft in place Spring pushes the pin down If anyone knows what they are called I would like to know,inzinjerstvo,1837
470,Many people are familiar with the story of Archimedes submerging a crown in water to identify if the volume of the crown was consistent with the volume of the same amount of gold The test was to see if a lighter cheaper metal (like silver) was included in crown If the crown maker substitutes silver for some of the gold they make a sinister profit at the risk of their life Platinum is heavier than gold silver is lighter Using the values as of January of 2015 could any combination of metals be used to create a crown that would have the same volume as a solid gold crown with a cost effective benefit for the crown maker Using the values of metals in 287 BCE –?212 BCE could it be cost effective for the crown maker,inzinjerstvo,471
472,I have a liquid circuit which looks a bit like that The system is under suction and the flow rate through each unit should be about 10ml/min However we noticed that unit n and the ones the furthest away from the pump and bottle were not getting enough flow Any suggestions on how to make sure each unit gets about the same amount of flow My initial thought was to add a second pump at the end of the line to help the liquid (water) go round the circuit Another possibility is to separate the load of n units into 2 circuits in parallel 1 to n/2 and n/2 + 1 to n at the bottle/pump location so that both circuits will have a better chance of seeing the same amount of liquid Some precisions there is a restrictor on the return path of each unit to restrict the flow and create a pressure differential to allow the liquid to go round the length from unit #1 to unit #n is about 3m the pump and bottle are located between unit #4 and #5 the tubing diameter along that length is 4 8mm ID and each teed off line in each unit is 1 6mm ID with the restrictor 0 38mm ID (~60mm length) the pump is a diaphragm liquid pump there is a vent port with a filter on the bottle lid to allow for the pressure to vent out,inzinjerstvo,473
475,When using weathering steel (COR-TEN) on a project what sort of bolts should I be using I have yet to see fixings made of weather steel; presumably because the way it uses a sacrificial layer to form a protective rust coating makes it unsuitable for precision applications (such as bolt threads; maintaining the structural area etc ) I am also aware that mixing different metals; even various steel alloys can lead to accelerated corrosion due to anodic/cathodic behaviour So what type of bolts should be specified with weathering steel,inzinjerstvo,476
477,What are the most popular and the most efficient ways to machine a fillet on an external edge of an object If I were to use a CNC mill what tools can I use for it and how would the method change with the radius of the fillet I could imagine that internal fillets can be easily achieved by a ball-end to a mill but I've never come across machining an external one,inzinjerstvo,479
481,I'm not entirely sure if this is the right area to post this question but looking at the other subjects on StackExchange this seems to be the best fit I am a complete beginner to hydraulic systems and I've wanted to learn more about this area I'm designing a hydraulic system that involves using hydraulics to push/pull objects using pistons I have looked at what the basic requirements are for a hydraulic system but there is one thing that escapes me I come from an electronic background and I noticed that the hydraulic pumps (for example this one ) seem to lack a motor to drive the fluid Am I wrong If not I've been looking everywhere for a motor that can/should be attached to said pump but I cannot seem to find anywhere that sells them Is it just a simple DC motor (with correct specs) or should there be a specific motor designed for hydraulic pumps Looking around I came across this but looking through the specs I don't see a power requirement and being used to seeing power consumption in datasheets I'm not even sure it is a motor,inzinjerstvo,482
486,I am involved right now in the fabrication of steel structures on the order of 5-50 feet long Presently we measure these structures with garden variety commercial tape measures Most of the time we work to a tolerance of about +/-1/16 and don't have any problems Recently we're trying to make some items to a very high tolerance (at least +/- 1/32 approaching 1/64 or 016 ) This tolerance is due to visual not mechanical criteria but it is still very important to our management My question is how can we reliably measure these sorts of distances with that level of precision I'm prepared to order some NIST traceable tape measures but it's not clear to me if they'll really improve the situation Are there other technologies or techniques that could practically be applied in a fabrication setting Are any surveying tools accurate enough to solve the problem Cost is obviously a factor but we're more concerned with repeatability and robustness than price I realize this tolerance will sound ridiculous to most but I imagine that some other industries may have to perform similarly perhaps large engines for ships or power plant components,inzinjerstvo,488
489,I know ceramics are generally considerably less dense than pure metals or alloys but sand is used in barbells for its probably cheapness user-friendly and easy availability but its a decent density too rammed sand- 1682 kg/m cubed using Engineering Toolbox compared to 2658 for steel chips So if you wanted the most dense for something to have great compressive strength- what would it be,inzinjerstvo,490
494,The job site requires welding both aluminum and steel ( each to themselves only ) for different areas of the project The contractor has a dual purpose wire feed welder (aluminum and steel) but I am unsure that a dual purpose welder will be optimal for both types of metals Can you get quality welds from a multiple metal wire feed welder or do you need separate units for steel and aluminum I'm looking to understand any potential differences between the three types (aluminum steel &amp; dual) of welding machines and the welds they produce Likewise any testing results that indicate the strength of welds for both types of metal using both dedicated and dual purpose welding units would be useful,inzinjerstvo,495
498,Rockets like the Ariane 5 weigh hundreds of tons but with about 85% of that weight being fuel the payload fraction is only about 3% (~10-20 tons) Virgin Galactic is building suborbital space planes mostly for tourism purposes They fly at about Mach 4 too slow to escape earth Now I wonder if an air-launched spacecraft in the next 20 years realistically could really fly us to the moon - that is could they reach escape velocities As side question in case they can Would they be more or less fuel efficient than standard rockets such as the Saturn V How much payload would be realistically being transportable,inzinjerstvo,500
502,I have a proposed underfloor air distribution system (UFAD) for a one level office in a temperate climate Typically the demand for heating and cooling in this climate is about even for offices However the building is well insulated and has a fair amount of (shaded) low U-value glazing on the sun facing elevation Now the question boils down to whether the thermal mass of the slab will be beneficial overall or not At the moment I tend to have insulation within the plenum i e excluding the impact of the thermal mass to create a more controlled supply instead of having the insulation under the slab Based on some handwavy assumptions though I could see some benefits of including the mass of the slab in order to reduce cooling loads (which I expect to be somewhat dominant due to the glazing and amounts of insulation) However what would happen once the slab is fully heated i e runs out of capacity Would I night purge it Can someone share their thoughts/experiences When I insulate the plenum should I include or exclude the slab,inzinjerstvo,509
504,The Coriolis effect impacts the way water tends to circle before going down the drain Many (most all ) toilets are designed to work with the Coriolis effect I am considering a line of toilets that would flush opposite of this this is strictly a marketing device But I am concerned that if the toilet design forces the water to circle opposite of the Coriolis effect before going down the drain it could cause issues Is it problematic if we build toilets that flushes backwards,inzinjerstvo,510
511,What type of sensing element is used in Water Quality Monitoring meters such as those pictured below I might not be using the correct search terms Some of these meters monitor Total Dissolved Solids (TDS) or pH levels in water I suspect there is an electro-chemical sensor I have not been able to locate any information on the sensing element or the mechanism I intend to build a simple water quality meter using a simple microprocessor and respective sensing element,inzinjerstvo,515
514,I heard that it is unwise to choose cylindrical horizontal beam My question is why,inzinjerstvo,516
518,I am familiar with the round-a-bout/traffic light pros and cons however I've been tasked with deciding on a solution for the given parameters below Currently there is a two-way (four lane) road with a speed limit of 35 mph Rough traffic counts for peak hours are 580 vehicles in the morning (primarily North bound) 660 vehicles mid-afternoon (North/South split) and 400 evening (primarily South bound) Access to a new facility will create a need for an access road resulting in a 3-way intersection Access road will be to the East and for the most part only North bound traffic will make right turns to enter the facility Less than 10% of the North bound traffic is expected to use the facility at any given time Once finished at this facility it is expected that the traffic will leave via the same access road and make right hand turns to continue North bound However as much as 20% of this traffic will need to make a left turn to return South bound Assume a community with some but very little experience with round-a-bouts and a primary desire to keep North and South bound traffic flow steady Giving your opinions and reasons would you consider a round-a-bout or traffic control device utilizing a camera system for the left turn lane on the access road to be better,inzinjerstvo,534
519,The specifications for standard (ASTM A 325) bolts do not list minimum service temperatures I am thinking of outdoor applications like Alaska or Canada (lows of -60F) and wondering if the cold temperatures would have an effect on the bolts There is a type of bolt ( ASTM A 320 ) that has a grade that specifies testing at low temperatures (-150F) Those bolts seem to be for cryogenic facilities It seems that this is over-kill for most outdoor locations where the coldest ever recorded temperature on earth is about -128F in Antarctica Is the cold a concern for standard structural bolts Are there European standards that might apply,inzinjerstvo,543
525,Some TIG electrodes in use in the early 1970's were marked Thoriated Tungsten and Non-Thoriated Tungsten What were the specific purposes or properties for these TIG welding electrodes,inzinjerstvo,527
526,Weathering steel is not typically painted because it produces a thin rust layer that protects the rest of the steel from further corrosion Would painting weathering steel be an acceptable additional line of protection or would this cause some unforeseen complication,inzinjerstvo,528
531,What is the reason that handlebars are installed on motorcycles and steering wheels are installed on cars Notice that the way to use both handlebars and steering wheels are quite similar but a steering wheel allows for much more rotation than a handle bar when you control a vehicle Please give me a reason why a massive vehicle should use a steering wheel and a light weight vehicle should use a handlebar The reason maybe involve scientific reasons safety reasons or designing reasons,inzinjerstvo,536
532,I have recently bought a flat in a 25-storey building I wonder what is the practical limit for the number of storeys in a mass-produced residential buildings built from monolithic reinforced concrete Can we expect the number of storeys in typical buildings of this type to rise in the forthcoming years or this is the reasonable limit of the technology In all references I saw so far it was claimed that this technology has no limits on the height of the buildings But I doubt this because all skyscrapers I know were built from steel If monolithic reinforced concrete has no limitations why have very tall buildings not been built with this technology,inzinjerstvo,539
535,Tin Whiskers are a major problem in the design of electronic circuits and the manufacturing of electronic hardware What are Tin Whiskers How can electronic products be design to mitigate the issue of Tin Whiskers References David Gilbert and Tin Whiskers Understanding and mitigating tin whiskers Don’t Let Tin Whiskers Destroy Your Design Mitigation Strategies for Tin Whiskers Tin Whiskers Are Real and Complex,inzinjerstvo,1777
537,I am an electronics engineer trying to build one small underwater mechanical device (about 12 cubic cm) as part of a personal automation project I have figured out the electronics for this but I am stuck at one mechanical problem I want to make a 3D printable CAD model of the device Please tell me what kind of mechanism I need and explain its working principles Description Each device will have one inlet and two outlets ($o_A$ and $o_B$) The inlet is at the top and the outlets $o_A$ and $o_B$ are at the bottom In an underwater installation these devices would be placed vertically one below other interconnected with 3/4 inch PVC pipe Outlet $o_A$ of the above device will be connected with the inlet of the below device with 3/4 inch PVC pipe Normally the solids falling down from the inlet should flow down vertically through the bottom outlet $o_A$ But occasionally the solids needs to be diverted to the other outlet $o_B$ How can this be done Update I see from the comments that 'Diverter Valve' is what I was looking for Please explain its working principles,inzinjerstvo,1736
538,I want to look at the thermal heat plume of a human in still air in a room So I have a tank of water with a heating coil/cylinder in it How do I calculate what the heat output of my heating coil will need to be in order to mimic that of a human's ($100W$) in air This is based on dimensional similarity between water air Reynolds' number and Reyleigh number The Rayleigh number which governs buoyancy is given by $\dfrac{g\beta}{\nu \alpha \kappa}q x^4$ where $\alpha=$ thermal diffusivity $\beta=$ thermal expansion coefficient $\kappa=$ thermal conductivity $\nu=$ kinematic viscosity $x$= distance from the heated surface But I don't really understand if the Rayleigh number is the right value to be attempting to maintain similar between both scenarios Any help would be much appreciated EDIT So using the Q* formula to get similarity between the two media $\dfrac{Q_{air}}{\left(\rho C_pT_{\infty}g^{1/2}x\right)_{air}}=\dfrac{Q_{water}}{\left(\rho C_pT_{\infty}g^{1/2}x\right)_{water}}$ and rearranging to get Q_water $Q_{water}=Q_{air}\dfrac{\left(\rho C_pT_{\infty}g^{1/2}x\right)_{water}}{\left(\rho C_pT_{\infty}g^{1/2}x\right)_{air}}$ Then substituting in AIR $\rho=1 225kg/m^3$ $C_p=1 005kJ/kg\ K$ $T_{\infty}=21^{\circ}C$ $x=0 1m$ $Q_{air}=100W$ WATER $\rho=1000kg/m^3$ $C_p=4 19kJ/kg\ K$ $T_{\infty}=8^{\circ}C$ $x=0 1m$ $Q_{air}= W$ I get $Q_{water}\simeq 1 2\times10^4W$ But this seems much too high Can this be right,inzinjerstvo,547
548,I'm a bit confused about all the different definitions of uncertainty One can calculate uncertainty of a single measurement by simply checking how accurate the tool that is being used to do the measuring is One can also calculate uncertainty of a group of measurements by finding the standard deviation which means that any more measurements made will have a 70% chance of being within one standard deviation of the true value Finally there is also standard error which is also a measure of uncertainty but I'm not sure what it says Which uncertainty do I have to find in the following problem and would I go about finding it A particular 1 00-kg bag of rice consists of 2 00% supergrains each of which contains 5ppm of arsenic and the rest of the grains contain no arsenic What is the average concentration A grain of rice weighs 20 mg What is the uncertainty in the concentration due to sampling if a 10 00 g sample is taken for analysis from this bag If the entire contents of the bag were ground to spherical particles 100 micrometer in diameter what would the uncertainty be if a 10 0 g sample were taken for analysis The first part is pretty straight forward I calculated that the average concentration of arsenic in this bag of rice is 100ppb It's the next two questions I don't understand partly because as I said in the beginning I'm not sure what definition of uncertainty they are asking for/about How would I go about finding it Please correct any assumptions or definitions I've made if they are incorrect in any way I'm really trying to learn and I know how important precision of language is,inzinjerstvo,553
549,I'm having some trouble using a motor driver board I'm pretty sure its being driven properly since there is ~3V @ the output v s none when its off However it should be supplying ~2A (rectifier bottleneck) of current rather than topping out at 120mA I've tried both outputs both give the same results I'm using this motor driver http //www amazon com/gp/product/B00CAG6GX2/ref=oh_aui_detailpage_o00_s00 ie=UTF8&amp;psc=1 I have both output enable jumpers in place and have tried with and without the 5V enable jumper in I tie one logic input to 5V and the other to GND The driver is powered through a 5V DC-DC converter (~2A verified) Am I doing something silly or is it likely a dead H-bridge,inzinjerstvo,555
550,I am from the mathematics StackExchange section many of my students are engineering students at University I was wondering what kind of calculus do you real engineers use I have known two engineers One from airplane design and another from metrology The former used very very little calculus some ODE's with constant coefficients by linearization The latter used only basic math no calculus with some excel I want to be honest with any engineering student so they know what awaits them Also a follow up question Did you find it beneficial to have about four semesters of calculus Maybe you do not use anything from it but it does enhance your mathematical reasoning which does have a positive externality on your engineering skills,inzinjerstvo,552
556,I was reading about how AC to DC converters work with a step-down transformer and then a diode bridge to convert the lower stepped down AC voltage into DC What I don't understand is since the input AC appears to be connected to the primary coil of the transformer how does the DC load affect the power used from the AC supply Does the DC load somehow feedback and lower the resistance of the primary coil so that more power can be drawn When there is no load on the DC side does power still flow through the AC primary coil and if so why doesn't it just melt,inzinjerstvo,564
557,I have used a cheap multimeter to measure voltages in simple DC circuits but I have seen pictures of them plugged straight into the mains and used to measure various home-built generators Why doesn't the higher voltage fry the multimeter and also in theory could a small cheapo multimeter be safely used to measure very high voltages If you get the setting wrong on the dial does this matter I'm not planning to plug one in nor would I recommend anyone who doesn't know what they're doing to do this either I'm just wondering how it works,inzinjerstvo,560
569,The campus where I work has a long covered walkway (~ 5 mile) which has several labeled pipes running under the roof (chilled water fuel oil air ) All of the pipes run dead straight except for the natural gas lines which have little loops spaced about every 250ft as seen in the attached image (the lowermost yellow line There's another natural gas line hidden above all the others which also does the same thing ) The line isn't branching at these points and there doesn't seem to be any need to divert the pipe in order to support it I've looked at some building codes to see if I could find a reason (or even a requirement) to insert these Any ideas as to what these are It's driving me batty,inzinjerstvo,577
570,I have a $2\text{ mm}$ sheet of HDPE at $280-320^{\circ}\text{ F}$ I want to pierce the skin of this sheet with a $2\text{ mm}$-high pin with a surface area of $3 33\text{ mm}^2$ The pin is also made of HDPE and has cooled completely With the Young's modulus of HDPE being $0 8\text{ GPa}$ how much force do I need to apply to have the cooled HDPE pin reach the molten layer of the HDPE sheet at $280-320\text{ F}$ UPDATE I've been told that the pin is supposed completely weld to the layer of HDPE Based on the melt temp of the HDPE and the starting temp of the pin I just don't think its possible in the 2 minutes before the material is quenched I've attempted to figure out the rate of heat transfer but can't find the thermal contact conductance coefficient or the thermal contact resistance Searching online turned up a tool CoCoE exe but was having trouble running the program on my computer,inzinjerstvo,593
572,Anyone used to doing housework has probably noticed that vacuum cleaners come in both bagged and bagless varieties If you're of a certain age you may have noticed when these bagless vacuums appeared back in the 1990s Though I didn't recognize it at the time these bagless vacuums are an example of a technology I would later study in my undergraduate career called cyclonic separation This article from The Guardian talks a bit about the Dyson company's introduction and application of cyclone technology in vacuum cleaners and makes the claim that the newest models separate even the smallest of particles without filtration (i e entirely by cyclonic separation) Given my experience with cyclones this is quite an impressive claim Though widely used to deal with coarse and medium-coarse particles industrial cyclones are typically incapable of removing fine particulates including many of the allergens that Dyson claims their vacuums now remove without additional filtration of the exhaust * In the area of air pollution control cyclones are often regarded as pre-treatment devices for this reason and because they are more durable and cost less to operate and maintain than e g baghouses wet scrubbers or electrostatic precipitators What makes this even more impressive to me is that these vacuums are portable; not only do they move around as you clean the body of the vacuum tilts up and down In handheld applications from what I understand they can even be inverted I don't understand how a cyclone would continue to function in this situation I would expect a sharp drop in control efficiency (or in plain terms a lot of dust in the exhaust) For example my fourth edition copy of Air Pollution Control A Design Approach (Cooper &amp; Alley 2011) describes cyclones exclusively in terms of a fixed vertical orientation Typically a particulate-laden gas enters tangentially near the top of the cyclone The gas flow is forced into a downward spiral Centrifugal force and intertia cause the particles to move outward collide with the outer wall and then slide downward to the bottom of the device (p 135) In this configuration gravity causes the separated particles to fall into the hopper where they are segregated from the air stream and can later be removed This EPA inspection course handbook shows three inlet configurations (two tangential and one axial); in each case the contaminant falls downward into the hopper under the influence of gravity Wikipedia cites an article describing horizontally-oriented cyclones utilizing a powerful secondary air stream to direct collected material toward the collection hopper something that is not included in the traditional vertical design The article includes the following illustration Every industrial cyclone I've seen in the wild has been configured vertically—in fact I had never heard of a horizontal cyclone before researching this question In either case the dimensions of the device must be carefully determined to provide optimal collection; the Cooper &amp; Alley book gives the following theoretical equation for the diameter d p of,inzinjerstvo,1942
573,I had a test today and failed despite studying for a total of around 16 hours and a break of 8 hours over the course of three days I did every lecture question every tutorial question and the past 3 tests I'm a decent student and average around 80 at my competitive university When I'm in the test I am unable to do questions I am confident I am not anxious and I don't think I know the material I DO I know the course material better than most and still failed This happened a couple times last semester too There aren't too many variables here my situation is exactly what it is I used to be a straight A student and nothing has changed In fact looking at the solutions I knew what to do I just needed to hear one word for every question to get me started I am beginning to feel like I'm just dumb How do engineers deal with failure - whether in school or professionally What techniques can I learn to apply in this situation that will serve me well in the future and how can I turn an experience like this into something positive,inzinjerstvo,579
582,Normally people use Autoclaved Aerated Concrete (AAC) to build a concrete house because ACC is a good thermal insulation brick that easy to buy and not expensive And another way i've heard about insulation wall is Cavity wall IMO it rarely find a house that use this kind of wall Then the main topic of discussion here might be Autoclaved Aerated Concrete (AAC) wall vs Cavity wall which one is the best thermal insulation wall Note that another method can be purpose if it better than ACC wall and Cavity wall,inzinjerstvo,1941
585,For Newtonian fluids the sinking (or rising) speed of a particle is (reasonably) well known What is a relationship for shear thinning fluids,inzinjerstvo,587
590,One of the counterpoints to the Thorium fuel cycle is that Protactinium which is generated in this cycle degrades reactor efficiency and thus needs to be removed at least from the liquid fluoride or molten salt reactors However as far as I can tell Protactinium was not removed during the functioning of the first solid-fuel Thorium reactor which was the third core used at Shippingport; or at least I can find no mention of Protactinium being removed (during operation) in the official fuel report So question(s) Quantitatively how bad can reactor efficiency be degraded by Protactinium not being removed To what degree does this degradation depend on the type and other parameters (geometry etc ) of the reactor,inzinjerstvo,597
591,If I know the tensile strength of a pin how do I compute the total strength of multiple pins That is 2 objects are connected by multiple pins evenly distributed each with a height of $2mm$ and a cross sectional area of $3 33mm^2$ For some reason the answer of just multiplying the tensile strength of each pin by the number of pins doesn't make 100% sense to me,inzinjerstvo,592
594,I'm writing a presentation for people and I need an analogy to convey the following problem Person A wants to sell a liquid so he fills a tank measures volume and sends to Person B Now Person B receives the liquid and wants to know if he received the volume he bought from Person A so since this liquid is now stored in his tank Person B measures the liquid volume Person B measures won't match exactly Person A measures - due to losses and imprecisions in both measures These are oil tanks and I need to explain this to really varied audience that contains people unskilled in metrology Also Person A and B can be the same person in different places - which is actually the case that I'm studying I think an analogy for the tanks would be good but I can't think anything How can I explain this problem in a way that a lay audience will understand,inzinjerstvo,599
595,Movable span bridges ( bascule and lift ) typically employ a counterweight to help reduce the amount of energy and size of motor required to move the span Due to variations in the the construction of the bridge and counterweight the theoretical balance of both the span and the counterweight may be off After a movable span is complete how close to perfectly balanced do the span and counterweight need to be,inzinjerstvo,685
600,I've attempted to answer the following question and I need to know if I am on the right track LOGIC GATES Question 3 A manufacturing plant uses two tanks to store certain liquid chemicals that are required in a manufacturing process Each tank has a sensor that detects when the chemical level drops to 25% of full The sensors produce a HIGH level of 5V when the tanks are more than one-quarter full When the volume of chemical in a tank drops to one-quarter full or less the sensor puts out a LOW level of 0V It is required that a single green light-emitting diode (LED) on an indicator panel shows when both tanks are less than one quarter full 3 1 Show the truth table 3 2 Derive the Boolean expressions 3 3 Show how 3 NAND gates can be used to implement this (Consider the wording very carefully in this question) It's question 3 1 and 3 2 The last sentence of the main question is a bit tricky It says Show when both tanks are less than 1/4 full Here is my solution Both inputs (namely Tank A and Tank B) need to be LOW in order to indicate a LOW output The only logic circuit to satisfy the above is an OR circuit 0 + 0 = 0; 0 + 1 = 1; 1 + 0 = 1; 1 + 1 = 1 From the above I believe OR operations is correct since A and B are both LOW and thus causing the output to be low I was considering AND Circuit but then 0 x 1 = 0 and 1 x 0 = 0 These operations conflict with the question The output must only show LOW when BOTH inputs are LOW Therefore my solution for 3 1 and 3 2 would be using an OR gate Is that correct,inzinjerstvo,606
609,In this question about combined tensile strength all of the tensile bars are of the same material But what if the case that they are made of different materials Say we have $200$ bars of $A=10 (\rm mm^2)$ $100$ bars of steel with $E=200 \ (\rm {GPa})$ at tensile limit $\sigma=200\ (\rm {MPa})$ $\eta=20 (\%)$ $100$ bars of aluminum with $E=60 \ (\rm {GPa})$ at tensile limit $\sigma=80\ (\rm {MPa})$ $\eta=10(\%)$ What is total strength (the maximum force capacity) of the bars Assume that one end is fixed and the other is a rigid body moving in longitudinal direction so that all bars have the same change in length Note We have to assume that the material is of plasticity and will not hardening after yield (The tensile limit is the same as the yield strength ) This may be beyond the text book of elasticity theory,inzinjerstvo,614
617,My understanding is that cavitation occurs in the flow of a liquid when the static pressure drops below the vapor pressure even intermittently So even if the time-averaged static pressure (what you might measure) is above the vapor pressure the pressure fluctuations from turbulence or other unsteadiness could be large enough to cause cavitation locally So comparing the time-averaged static pressure against the vapor pressure isn't enough; you need to add some extra cushion to account for the pressure fluctuations (This is my interpretation not having read too deeply into this ) So in various books websites and journal articles I have seen two different types of dimensionless numbers for estimating whether the flow through a valve or nozzle cavitates They are generally called the cavitation index or cavitation number They take one of two forms $$\sigma = \frac{p_\text{in} - p_\text{vapor}}{p_\text{in} - p_\text{out}}$$ or $$\sigma = \frac{p_\text{in} - p_\text{vapor}}{\tfrac{1}{2} \rho V^2}$$ where $p_\text{in}$ is the inlet pressure $p_\text{out}$ is the outlet pressure $p_\text{vapor}$ is the vapor pressure $\rho$ is the liquid density and $V$ is some characteristic velocity of the flow (say in the nozzle case the velocity at the outlet) Some forms of this number are inversions of the numbers above but these aren't that different What is the difference between these parameters Based on energy conservation you can relate the pressure drop to the flow rate but typically there is an empirical coefficient added in to account for non-idealities Is there something else I am missing Is one form preferred over the other Best I can tell whether to use one or the other depends on what sort of data you have (so for flow over a turbine blade the velocity form is preferred) but I've seen both even for nozzles Where can I get accurate data to predict cavitation based on these numbers I've tried using some data on atomizer nozzles from various journal articles but generally they use different forms of the cavitation number Some of the data suggests the flow through the nozzle will cavitate at the pressures I want but other data for similar nozzles suggests it won't I'm not sure what the source of the inconsistency is My understanding could be faulty the cavitation number model could be too simplistic the data could be inaccurate etc,inzinjerstvo,626
619,Background When I took my first class in controls (2006-ish as taught by an aerospace professor for a mix of ME and EE students) it was basically all done in Laplace-transform transfer functions etc More recently (2012) I took a graduate level controls class at a different school and it was almost all state-space Really it was a bunch of abstract linear algebra proofs that happened to relate to observability and controllability I chalked up the difference to the fact that it was for grad students who would be working on a more theoretical class of problems (almost no mention was made to relate this to any real system) Now from talking to undergrads at the same school I'm given to understand that state-space is the way that control theory is currently taught Laplace methods are briefly covered but quickly dismissed as out-dated I work in combustion and have no real idea what's going on Questions Is this an accurate indication of the way that controls is being taught these days Either way does that match with the state/foreseeable future of controls I'm also interested to know the merits of one method over the other,inzinjerstvo,634
